Fecha,DViento,HAire10,O3,P,PLiquida,PM2.5,VViento
2023-04-04,158.56735,80.72982639,38.85464531,18.49248611,0.00833333,20.25,0.64911671
2023-04-05,110.45377824,70.527375,25.34176319,20.18163889,0.00041667,13.26086957,0.90665975
2023-04-06,164.79952054,82.08461806,25.65240416,18.86347917,0.00041667,20.16666667,0.83851866
2023-04-07,150.96160444,87.50739583,20.60040104,18.17654861,0.05375,14.47826087,0.55873227
2023-04-08,135.4146464,64.0283125,47.79783528,20.68315972,0.00041667,13.22727273,0.87085078
2023-04-09,148.07801162,78.25779861,48.15752482,18.45790278,0.10875,8.66666667,0.83376936
2023-04-10,147.15062066,93.10960417,16.75826275,16.52622917,0.56375,12.54166667,0.57321095
2023-04-11,208.86837739,88.96061806,20.36333294,17.95330556,0.08166667,14.54166667,0.67068466
2023-04-12,169.63149013,76.77556945,3.71951686,19.04356944,0.00416667,12.76417619,1.13289557
2023-04-13,,,,,,,
2023-04-14,,,,,,,
2023-04-15,,,,,,,
2023-04-16,,,,,,,
2023-04-17,,,,,,,
2023-04-18,,,,,,,
2023-04-19,,,,,,,
2023-04-20,,,,,,,
2023-04-21,,,,,,,
2023-04-22,,,,,,,
2023-04-23,,,,,,,
2023-04-24,,,,,,,
2023-04-25,,,,,,,
2023-04-26,,,,,,,
2023-04-27,,,,,,,
2023-04-28,,,,,,,
2023-04-29,,,,,,,
2023-04-30,,,,,,,
2023-05-01,198.9211152,87.735125,22.98743164,16.56930556,0.1275,15.33333333,0.5378857
2023-05-02,184.89835371,73.19675,38.12709146,19.23813194,0.0025,22.91666667,0.59039184
2023-05-03,169.26228439,89.20007757,,17.50085946,0.22375,16.11764706,0.47722414
2023-05-04,132.41596571,79.868875,36.53301281,18.65858333,0.00208333,24.70833333,0.85586027
2023-05-05,109.41743889,69.93084028,29.91963009,20.66029167,0.0,14.36363636,0.80521995
2023-05-06,145.76660268,80.66795833,26.95219137,19.06205556,0.045,17.83333333,0.75542582
2023-05-07,147.31171575,83.63286805,23.96840312,18.85316667,0.22833333,12.04166667,0.63792838
2023-05-08,123.73741877,68.52465972,43.16274504,21.10980556,0.0025,14.91304348,1.04028353
2023-05-09,129.5320823,71.34297222,43.87394937,20.18458333,0.00125,12.75,0.93533121
2023-05-10,111.11348827,90.43268056,23.28989785,16.85451389,0.1475,13.52173913,0.63772598
2023-05-11,193.52582299,87.38390278,26.87044374,17.90808333,0.16916667,14.20833333,0.87648034
2023-05-12,166.58282305,73.20383333,14.47572694,19.5989375,0.00458333,10.24345889,1.10244138
2023-05-13,,,,,,,
2023-05-14,,,,,,,
2023-05-15,,,,,,,
2023-05-16,,,,,,,
2023-05-17,,,,,,,
2023-05-18,,,,,,,
2023-05-19,,,,,,,
2023-05-20,,,,,,,
2023-05-21,,,,,,,
2023-05-22,,,,,,,
2023-05-23,,,,,,,
2023-05-24,,,,,,,
2023-05-25,,,,,,,
2023-05-26,,,,,,,
2023-05-27,,,,,,,
2023-05-28,,,,,,,
2023-05-29,,,,,,,
2023-05-30,,,,,,,
2023-05-31,,,,,,,
2023-06-01,205.26879315,85.39304861,37.42951174,17.04035417,0.00583333,18.0,0.53935369
2023-06-02,178.98009509,79.94768056,34.48114746,18.30865972,0.01833333,25.5,0.92819475
2023-06-03,171.51282135,83.110125,,18.31378472,0.22666667,9.58333333,0.68605911
2023-06-04,147.61733509,80.96905556,27.71244426,18.1210625,0.0025,14.5,0.76188808
2023-06-05,140.91978062,73.32586806,33.26310788,20.11618056,0.0,19.66666667,0.80286674
2023-06-06,150.9238935,82.59499306,25.32541366,18.54721528,0.055,12.91666667,0.74158512
2023-06-07,152.92743657,87.92198611,23.97657788,17.61922917,0.23666667,11.45833333,0.58747377
2023-06-08,156.50473997,69.05592361,33.94161315,20.77668056,0.00083333,11.29166667,0.88599156
2023-06-09,112.73405085,64.07129167,44.44618273,19.99617361,0.0,10.59090909,0.97251665
2023-06-10,134.94095498,88.13827778,33.7127198,17.88633333,0.04083333,25.15,0.81829266
2023-06-11,145.08345286,91.52663194,19.1125943,17.23355556,0.065,11.70833333,0.44677518
2023-06-12,198.87886745,81.03980556,29.28199863,18.7778125,0.00583333,17.8385875,0.79623538
2023-06-13,,,,,,,
2023-06-14,,,,,,,
2023-06-15,,,,,,,
2023-06-16,,,,,,,
2023-06-17,,,,,,,
2023-06-18,,,,,,,
2023-06-19,,,,,,,
2023-06-20,,,,,,,
2023-06-21,,,,,,,
2023-06-22,,,,,,,
2023-06-23,,,,,,,
2023-06-24,,,,,,,
2023-06-25,,,,,,,
2023-06-26,,,,,,,
2023-06-27,,,,,,,
2023-06-28,,,,,,,
2023-06-29,,,,,,,
2023-06-30,,,,,,,
2023-07-01,156.38083524,88.70686806,24.1891217,16.30742361,0.21333333,16.20833333,0.7365182
2023-07-02,166.32418997,70.59833333,39.95823822,18.91924306,0.00041667,12.45833333,1.0628481
2023-07-03,127.38663566,87.24305556,,17.21220833,0.31708333,15.70833333,0.35727656
2023-07-04,199.74338285,79.23235417,39.30425723,18.17947222,0.00708333,9.20833333,0.71728868
2023-07-05,110.95410647,72.99854167,33.01786501,20.30275,0.0,14.79166667,1.24137318
2023-07-06,141.8360578,75.84230556,23.35529595,19.83567361,0.00208333,16.33333333,0.92639354
2023-07-07,152.45268082,88.76709028,22.03098445,17.51721528,0.11,17.39130435,0.58494135
2023-07-08,143.49049093,73.17599306,30.61448489,20.47388889,0.0,12.61904762,0.77044135
2023-07-09,113.22171284,65.5531875,46.28550425,20.21250695,0.0,16.95833333,1.05073143
2023-07-10,144.9881979,87.16398611,34.59559414,18.34822917,0.41208333,15.66666667,0.6279404
2023-07-11,191.74981746,85.42134722,18.93274953,18.49056945,0.01458333,15.45454545,0.77017971
2023-07-12,185.46027318,87.93079861,24.42618981,17.79891667,0.0425,21.92321667,0.49729681
2023-07-13,,,,,,,
2023-07-14,,,,,,,
2023-07-15,,,,,,,
2023-07-16,,,,,,,
2023-07-17,,,,,,,
2023-07-18,,,,,,,
2023-07-19,,,,,,,
2023-07-20,,,,,,,
2023-07-21,,,,,,,
2023-07-22,,,,,,,
2023-07-23,,,,,,,
2023-07-24,,,,,,,
2023-07-25,,,,,,,
2023-07-26,,,,,,,
2023-07-27,,,,,,,
2023-07-28,,,,,,,
2023-07-29,,,,,,,
2023-07-30,,,,,,,
2023-07-31,,,,,,,
2023-08-01,154.84633801,88.51422917,28.37460001,15.54136805,0.07125,11.875,0.80791073
2023-08-02,159.95634071,75.55317361,24.66885117,18.38819444,0.02083333,16.16666667,0.79347871
2023-08-03,254.17874585,89.66592773,,16.9504488,0.07458333,15.58333333,0.67208266
2023-08-04,178.81365187,82.47779167,33.68002075,18.06499306,0.03958333,13.625,0.47424424
2023-08-05,133.68671062,73.29440278,33.9743122,20.31933333,0.00125,16.54166667,0.80639011
2023-08-06,141.65183042,89.44129861,14.24043596,17.6640625,0.22,14.69565217,0.53330113
2023-08-07,139.68211011,82.89995139,25.41533605,18.71189583,0.13916667,12.7826087,0.78617524
2023-08-08,104.63286613,64.32809028,38.5521791,20.35421528,0.00083333,13.75,0.92075693
2023-08-09,124.29800101,73.84044445,40.66126777,19.68177083,0.00083333,21.08695652,1.0603767
2023-08-10,104.80247256,89.6376875,29.27382386,16.81947222,0.09458333,11.47826087,0.85803683
2023-08-11,181.50669914,86.22064895,7.85931267,18.2829739,0.03625,,0.80798779
2023-08-12,191.02241975,82.29756944,25.55430701,18.76370833,0.00333333,17.93502875,0.71005603
2023-08-13,,,,,,,
2023-08-14,,,,,,,
2023-08-15,,,,,,,
2023-08-16,,,,,,,
2023-08-17,,,,,,,
2023-08-18,,,,,,,
2023-08-19,,,,,,,
2023-08-20,,,,,,,
2023-08-21,,,,,,,
2023-08-22,,,,,,,
2023-08-23,,,,,,,
2023-08-24,,,,,,,
2023-08-25,,,,,,,
2023-08-26,,,,,,,
2023-08-27,,,,,,,
2023-08-28,,,,,,,
2023-08-29,,,,,,,
2023-08-30,,,,,,,
2023-08-31,,,,,,,
2023-09-01,189.05396035,88.67777083,24.31174314,16.36459722,0.07583333,17.375,0.64970452
2023-09-02,180.84246546,74.53590972,31.94697114,18.25127778,0.00125,15.79166667,0.74211997
2023-09-03,209.41500032,91.62358333,12.16404633,15.71422222,0.31875,25.29166667,0.50640459
2023-09-04,130.03449036,78.12859722,28.53809526,18.60544444,0.00375,10.83333333,0.97884949
2023-09-05,130.65675439,79.78946528,33.73724409,19.51120139,0.13333333,18.52173913,0.94414216
2023-09-06,149.9773366,82.78181945,25.06382127,18.64484722,0.06625,13.83333333,0.64882732
2023-09-07,126.99488536,75.95189583,21.37700346,19.22236806,0.0,10.26086957,0.89457018
2023-09-08,141.23898915,70.72461111,43.28536648,19.4191875,0.00416667,19.29166667,1.19450172
2023-09-09,147.21823458,78.2454375,38.28241194,19.43163889,0.02041667,16.34782609,0.80442924
2023-09-10,123.00318555,86.07874306,32.75627261,18.74423611,0.01458333,21.54166667,0.71477771
2023-09-11,187.59796925,79.99646528,27.0748128,19.94397222,0.00541667,,0.89161297
2023-09-12,177.99488731,74.82817361,27.64704616,19.98652778,0.00291667,10.72787083,0.74683685
2023-09-13,,,,,,,
2023-09-14,,,,,,,
2023-09-15,,,,,,,
2023-09-16,,,,,,,
2023-09-17,,,,,,,
2023-09-18,,,,,,,
2023-09-19,,,,,,,
2023-09-20,,,,,,,
2023-09-21,,,,,,,
2023-09-22,,,,,,,
2023-09-23,,,,,,,
2023-09-24,,,,,,,
2023-09-25,,,,,,,
2023-09-26,,,,,,,
2023-09-27,,,,,,,
2023-09-28,,,,,,,
2023-09-29,,,,,,,
2023-09-30,,,,,,,
2023-10-01,174.4903415,89.03377083,20.86199344,15.94554167,0.15458333,10.39583333,0.60858172
2023-10-02,179.12003985,77.8550625,29.62533864,18.85333333,0.005,23.45833333,0.82612276
2023-10-03,234.24109319,87.54881944,24.4507141,17.12572222,0.05916667,19.79166667,0.38751163
2023-10-04,141.62493936,81.91283333,22.0636835,18.18840972,0.0075,13.70833333,0.85208714
2023-10-05,154.37796356,85.05432639,18.60575904,18.72979167,0.00583333,24.41666667,0.72242391
2023-10-06,157.15108014,81.91205556,25.55430701,19.15105556,0.00791667,15.33333333,0.76496224
2023-10-07,138.61823468,71.93123611,27.81871617,19.51204861,0.0,10.56521739,1.00095463
2023-10-08,158.27590189,72.05641929,35.51116751,19.45169209,0.01541667,14.79166667,0.9554312
2023-10-09,145.4579422,82.78383333,36.50848852,18.97925,0.12208333,15.125,0.58364131
2023-10-10,138.57825891,83.27272917,31.12949491,19.27743056,0.02708333,17.375,0.7355396
2023-10-11,188.07502512,80.03328472,31.72625256,19.75933333,0.00125,15.00485929,0.85492345
2023-10-12,180.29738216,77.32200694,24.58968506,19.68709028,0.00083333,12.35591,0.83875441
2023-10-13,,,,,,,
2023-10-14,,,,,,,
2023-10-15,,,,,,,
2023-10-16,,,,,,,
2023-10-17,,,,,,,
2023-10-18,,,,,,,
2023-10-19,,,,,,,
2023-10-20,,,,,,,
2023-10-21,,,,,,,
2023-10-22,,,,,,,
2023-10-23,,,,,,,
2023-10-24,,,,,,,
2023-10-25,,,,,,,
2023-10-26,,,,,,,
2023-10-27,,,,,,,
2023-10-28,,,,,,,
2023-10-29,,,,,,,
2023-10-30,,,,,,,
2023-10-31,,,,,,,
2023-11-01,165.70105956,88.91200694,19.39871098,16.12892361,0.1925,15.04166667,0.59846697
2023-11-02,193.98267719,81.79270139,25.97939465,18.21976389,0.0,21.70833333,0.75452366
2023-11-03,179.4276404,87.15602778,17.13430182,16.24529861,0.24125,11.33333333,0.52523492
2023-11-04,169.16057376,83.46361111,26.32273467,18.353625,0.01583333,15.66666667,0.62455087
2023-11-05,141.43874059,79.23757639,20.33063389,19.16913194,0.01375,14.91666667,0.92554713
2023-11-06,132.56208176,79.016375,28.66889145,18.77125694,0.24541667,8.16666667,0.84994748
2023-11-07,143.42281022,71.3606875,33.28763216,19.72038195,0.00291667,10.47826087,0.99160404
2023-11-08,144.46127267,73.91403472,29.8297077,19.76886806,0.12625,10.14285714,0.81991364
2023-11-09,127.56118889,75.46793056,44.57697892,19.72947222,0.23916667,9.23809524,0.87551774
2023-11-10,158.13502842,84.27553472,25.26001557,18.76239583,0.01291667,16.25,0.7787178
2023-11-11,182.86216058,80.5188125,24.24634504,19.64050694,0.01708333,10.98671708,0.77931429
2023-11-12,179.99071111,74.33009028,26.23281228,20.28358333,0.00333333,8.382775,0.72265381
2023-11-13,,,,,,,
2023-11-14,,,,,,,
2023-11-15,,,,,,,
2023-11-16,,,,,,,
2023-11-17,,,,,,,
2023-11-18,,,,,,,
2023-11-19,,,,,,,
2023-11-20,,,,,,,
2023-11-21,,,,,,,
2023-11-22,,,,,,,
2023-11-23,,,,,,,
2023-11-24,,,,,,,
2023-11-25,,,,,,,
2023-11-26,,,,,,,
2023-11-27,,,,,,,
2023-11-28,,,,,,,
2023-11-29,,,,,,,
2023-11-30,,,,,,,
2023-12-01,179.11623576,85.23717361,17.58824156,17.16177083,0.00041667,16.20833333,0.61213188
2023-12-02,206.01149718,90.20019444,22.24352827,16.98227083,0.05166667,24.54166667,0.6249645
2023-12-03,166.05213922,90.94841667,20.59222628,15.83171528,0.34916667,9.2173913,0.48403146
2023-12-04,156.40366207,83.2188125,34.13780745,18.61522917,0.01125,19.29166667,0.60086013
2023-12-05,154.86130896,79.24052083,24.16459741,19.5265625,0.00125,23.375,0.86179722
2023-12-06,130.09150048,75.79028472,33.7127198,19.34365278,0.0,10.125,1.2776493
2023-12-07,127.83737303,74.9386875,31.57910684,19.75760417,0.01916667,13.61904762,0.93136063
2023-12-08,121.46817079,71.08525694,30.54908679,20.37954861,0.00041667,14.73684211,0.83315889
2023-12-09,150.85003691,73.54068056,17.73596433,20.38014583,0.01291667,11.04166667,0.88613878
2023-12-10,142.96344366,81.28146528,30.84337823,18.86875,0.00833333,16.375,0.71245099
2023-12-11,189.96297396,83.54349306,24.76135506,19.01081944,0.00083333,11.18497263,0.78828994
2023-12-12,174.68287737,73.20765278,31.1540192,20.81221528,0.00375,11.11386957,0.96170179
2023-12-13,,,,,,,
2023-12-14,,,,,,,
2023-12-15,,,,,,,
2023-12-16,,,,,,,
2023-12-17,,,,,,,
2023-12-18,,,,,,,
2023-12-19,,,,,,,
2023-12-20,,,,,,,
2023-12-21,,,,,,,
2023-12-22,,,,,,,
2023-12-23,,,,,,,
2023-12-24,,,,,,,
2023-12-25,,,,,,,
2023-12-26,,,,,,,
2023-12-27,,,,,,,
2023-12-28,,,,,,,
2023-12-29,,,,,,,
2023-12-30,,,,,,,
2023-12-31,,,,,,,
2024-01-01,197.06886758,80.34797917,29.48636768,18.26353472,0.0,10.95833333,0.69194092
2024-01-02,239.32739054,91.79205556,14.2976593,17.64645833,0.04916667,25.8625,0.24201595
2024-01-03,196.07093155,73.508375,56.23418999,19.75982639,0.00208333,32.39166667,0.61232203
2024-01-04,192.86606461,85.10159722,38.7892472,18.63099306,0.07333333,22.20833333,0.42416526
2024-01-05,,,,,,,
2024-01-06,,,,,,,
2024-01-07,,,,,,,
2024-01-08,,,,,,,
2024-01-09,,,,,,,
2024-01-10,,,,,,,
2024-01-11,,,,,,,
2024-01-12,,,,,,,
2024-01-13,,,,,,,
2024-01-14,,,,,,,
2024-01-15,,,,,,,
2024-01-16,,,,,,,
2024-01-17,,,,,,,
2024-01-18,,,,,,,
2024-01-19,,,,,,,
2024-01-20,,,,,,,
2024-01-21,,,,,,,
2024-01-22,,,,,,,
2024-01-23,,,,,,,
2024-01-24,,,,,,,
2024-01-25,,,,,,,
2024-01-26,,,,,,,
2024-01-27,,,,,,,
2024-01-28,,,,,,,
2024-01-29,,,,,,,
2024-01-30,,,,,,,
2024-01-31,,,,,,,
2024-02-01,183.04549252,81.43260417,28.32555143,19.04813889,0.00083333,10.81066875,0.58372932
2024-02-02,189.10372977,87.13701389,26.21646275,18.08430556,0.28125,25.11232652,0.37350329
2024-02-03,170.53166532,71.90615972,69.97596545,18.8723125,0.05625,26.848525,0.88891419
2024-02-04,204.95048687,86.8975625,40.82476302,18.01127083,0.23583333,24.00321708,0.50098499
2024-02-05,,,,,,,
2024-02-06,,,,,,,
2024-02-07,,,,,,,
2024-02-08,,,,,,,
2024-02-09,,,,,,,
2024-02-10,,,,,,,
2024-02-11,,,,,,,
2024-02-12,,,,,,,
2024-02-13,,,,,,,
2024-02-14,,,,,,,
2024-02-15,,,,,,,
2024-02-16,,,,,,,
2024-02-17,,,,,,,
2024-02-18,,,,,,,
2024-02-19,,,,,,,
2024-02-20,,,,,,,
2024-02-21,,,,,,,
2024-02-22,,,,,,,
2024-02-23,,,,,,,
2024-02-24,,,,,,,
2024-02-25,,,,,,,
2024-02-26,,,,,,,
2024-02-27,,,,,,,
2024-02-28,,,,,,,
2024-02-29,,,,,,,
2024-03-01,181.28066517,74.79573611,25.92217131,18.86591667,0.0,9.2726525,0.85945794
2024-03-02,174.19590834,87.93934722,25.13739413,17.55722222,0.67708333,6.01272778,0.28583304
2024-03-03,169.29093016,82.7454375,48.00220434,17.74692361,0.1975,21.16300917,0.62049108
2024-03-04,178.96043431,88.42401389,27.71244426,17.64344445,0.03125,13.59880125,0.39227936
2024-03-05,,,,,,,
2024-03-06,,,,,,,
2024-03-07,,,,,,,
2024-03-08,,,,,,,
2024-03-09,,,,,,,
2024-03-10,,,,,,,
2024-03-11,,,,,,,
2024-03-12,,,,,,,
2024-03-13,,,,,,,
2024-03-14,,,,,,,
2024-03-15,,,,,,,
2024-03-16,,,,,,,
2024-03-17,,,,,,,
2024-03-18,,,,,,,
2024-03-19,,,,,,,
2024-03-20,,,,,,,
2024-03-21,,,,,,,
2024-03-22,,,,,,,
2024-03-23,,,,,,,
2024-03-24,,,,,,,
2024-03-25,,,,,,,
2024-03-26,,,,,,,
2024-03-27,,,,,,,
2024-03-28,,,,,,,
2024-03-29,,,,,,,
2024-03-30,,,,,,,
2024-03-31,,,,,,,
2024-04-01,173.37513427,78.03809028,26.79033107,18.43324305,0.00083333,12.04914708,0.79785569
2024-04-02,174.29509014,88.06346528,18.98179811,17.26629861,0.06,12.45812071,0.32583836
2024-04-03,192.2345658,79.42321528,66.48534194,19.25480556,0.00333333,33.12360417,0.86924823
2024-04-04,147.44429988,94.23783333,13.69436184,16.51463333,0.043,19.277196,0.31132088
2024-04-05,,,,,,,
2024-04-06,,,,,,,
2024-04-07,,,,,,,
2024-04-08,,,,,,,
2024-04-09,,,,,,,
2024-04-10,,,,,,,
2024-04-11,,,,,,,
2024-04-12,,,,,,,
2024-04-13,,,,,,,
2024-04-14,,,,,,,
2024-04-15,,,,,,,
2024-04-16,,,,,,,
2024-04-17,,,,,,,
2024-04-18,,,,,,,
2024-04-19,,,,,,,
2024-04-20,,,,,,,
2024-04-21,,,,,,,
2024-04-22,,,,,,,
2024-04-23,,,,,,,
2024-04-24,,,,,,,
2024-04-25,,,,,,,
2024-04-26,,,,,,,
2024-04-27,,,,,,,
2024-04-28,,,,,,,
2024-04-29,,,,,,,
2024-04-30,,,,,,,
2024-05-01,181.32263897,76.17059028,32.25761211,17.94244444,0.00041667,10.95625,1.0497276
2024-05-02,203.21608401,85.49030555,18.50766189,17.55199306,0.00875,14.24451667,0.50849224
2024-05-03,183.69417132,77.94111806,53.30762508,19.8695625,0.00041667,38.90748571,0.78952256
2024-05-04,,,29.38554562,,,10.29420111,
2024-05-05,,,,,,,
2024-05-06,,,,,,,
2024-05-07,,,,,,,
2024-05-08,,,,,,,
2024-05-09,,,,,,,
2024-05-10,,,,,,,
2024-05-11,,,,,,,
2024-05-12,,,,,,,
2024-05-13,,,,,,,
2024-05-14,,,,,,,
2024-05-15,,,,,,,
2024-05-16,,,,,,,
2024-05-17,,,,,,,
2024-05-18,,,,,,,
2024-05-19,,,,,,,
2024-05-20,,,,,,,
2024-05-21,,,,,,,
2024-05-22,,,,,,,
2024-05-23,,,,,,,
2024-05-24,,,,,,,
2024-05-25,,,,,,,
2024-05-26,,,,,,,
2024-05-27,,,,,,,
2024-05-28,,,,,,,
2024-05-29,,,,,,,
2024-05-30,,,,,,,
2024-05-31,,,,,,,
2024-06-01,189.57563278,71.32229861,45.77049423,18.95244444,0.0,10.21766,1.05008347
2024-06-02,199.48079809,83.29850694,36.65421254,17.98898611,0.02791667,12.26836042,0.50855179
2024-06-03,173.38173691,76.87272222,52.07323598,19.6595625,0.00291667,34.64705882,0.87613426
2024-06-04,,,31.10497062,,,15.63909,
2024-06-05,,,,,,,
2024-06-06,,,,,,,
2024-06-07,,,,,,,
2024-06-08,,,,,,,
2024-06-09,,,,,,,
2024-06-10,,,,,,,
2024-06-11,,,,,,,
2024-06-12,,,,,,,
2024-06-13,,,,,,,
2024-06-14,,,,,,,
2024-06-15,,,,,,,
2024-06-16,,,,,,,
2024-06-17,,,,,,,
2024-06-18,,,,,,,
2024-06-19,,,,,,,
2024-06-20,,,,,,,
2024-06-21,,,,,,,
2024-06-22,,,,,,,
2024-06-23,,,,,,,
2024-06-24,,,,,,,
2024-06-25,,,,,,,
2024-06-26,,,,,,,
2024-06-27,,,,,,,
2024-06-28,,,,,,,
2024-06-29,,,,,,,
2024-06-30,,,,,,,
2024-07-01,181.88216463,73.80045139,31.56275731,19.78120833,0.00083333,12.66097292,0.64819048
2024-07-02,187.31172044,82.80997917,21.07453726,18.7353125,0.00125,11.60565636,0.4515751
2024-07-03,174.52339033,72.88535417,60.57498878,20.75876389,0.00041667,33.716515,1.021723
2024-07-04,,,41.58501592,,,13.16606087,
2024-07-05,,,,,,,
2024-07-06,,,,,,,
2024-07-07,,,,,,,
2024-07-08,,,,,,,
2024-07-09,,,,,,,
2024-07-10,,,,,,,
2024-07-11,,,,,,,
2024-07-12,,,,,,,
2024-07-13,,,,,,,
2024-07-14,,,,,,,
2024-07-15,,,,,,,
2024-07-16,,,,,,,
2024-07-17,,,,,,,
2024-07-18,,,,,,,
2024-07-19,,,,,,,
2024-07-20,,,,,,,
2024-07-21,,,,,,,
2024-07-22,,,,,,,
2024-07-23,,,,,,,
2024-07-24,,,,,,,
2024-07-25,,,,,,,
2024-07-26,,,,,,,
2024-07-27,,,,,,,
2024-07-28,,,,,,,
2024-07-29,,,,,,,
2024-07-30,,,,,,,
2024-07-31,,,,,,,
2024-08-01,186.60347542,74.58739583,39.28790771,19.41640278,0.00083333,12.89201625,0.96224036
2024-08-02,260.05288012,88.58002083,22.93020831,17.98854167,0.06791667,11.38322895,0.42617094
2024-08-03,189.7894934,72.82726389,53.16047936,21.00266667,0.02958333,28.9610915,0.60718012
2024-08-04,,,43.13822076,,,,
2024-08-05,,,,,,,
2024-08-06,,,,,,,
2024-08-07,,,,,,,
2024-08-08,,,,,,,
2024-08-09,,,,,,,
2024-08-10,,,,,,,
2024-08-11,,,,,,,
2024-08-12,,,,,,,
2024-08-13,,,,,,,
2024-08-14,,,,,,,
2024-08-15,,,,,,,
2024-08-16,,,,,,,
2024-08-17,,,,,,,
2024-08-18,,,,,,,
2024-08-19,,,,,,,
2024-08-20,,,,,,,
2024-08-21,,,,,,,
2024-08-22,,,,,,,
2024-08-23,,,,,,,
2024-08-24,,,,,,,
2024-08-25,,,,,,,
2024-08-26,,,,,,,
2024-08-27,,,,,,,
2024-08-28,,,,,,,
2024-08-29,,,,,,,
2024-08-30,,,,,,,
2024-08-31,,,,,,,
2024-09-01,162.36272773,80.13553472,38.486781,19.37738195,0.00041667,18.81887625,0.58338281
2024-09-02,232.00848842,80.64961806,31.12132015,19.38983333,0.0125,12.99256583,0.51355181
2024-09-03,184.20056043,84.98157639,41.57684116,18.76257639,0.08416667,24.89115,0.53730156
2024-09-04,,,41.42152067,,,,
2024-09-05,,,,,,,
2024-09-06,,,,,,,
2024-09-07,,,,,,,
2024-09-08,,,,,,,
2024-09-09,,,,,,,
2024-09-10,,,,,,,
2024-09-11,,,,,,,
2024-09-12,,,,,,,
2024-09-13,,,,,,,
2024-09-14,,,,,,,
2024-09-15,,,,,,,
2024-09-16,,,,,,,
2024-09-17,,,,,,,
2024-09-18,,,,,,,
2024-09-19,,,,,,,
2024-09-20,,,,,,,
2024-09-21,,,,,,,
2024-09-22,,,,,,,
2024-09-23,,,,,,,
2024-09-24,,,,,,,
2024-09-25,,,,,,,
2024-09-26,,,,,,,
2024-09-27,,,,,,,
2024-09-28,,,,,,,
2024-09-29,,,,,,,
2024-09-30,,,,,,,
2024-10-01,194.5987086,80.41382639,27.61434711,19.50182639,0.00041667,19.62155,0.58325999
2024-10-02,160.834886,74.907,36.07522611,20.12334028,0.00041667,9.27065391,0.5548586
2024-10-03,166.44889089,70.69633333,44.91214418,21.03595139,0.00541667,17.82680625,0.68298513
2024-10-04,,,47.81535263,,,,
2024-10-05,,,,,,,
2024-10-06,,,,,,,
2024-10-07,,,,,,,
2024-10-08,,,,,,,
2024-10-09,,,,,,,
2024-10-10,,,,,,,
2024-10-11,,,,,,,
2024-10-12,,,,,,,
2024-10-13,,,,,,,
2024-10-14,,,,,,,
2024-10-15,,,,,,,
2024-10-16,,,,,,,
2024-10-17,,,,,,,
2024-10-18,,,,,,,
2024-10-19,,,,,,,
2024-10-20,,,,,,,
2024-10-21,,,,,,,
2024-10-22,,,,,,,
2024-10-23,,,,,,,
2024-10-24,,,,,,,
2024-10-25,,,,,,,
2024-10-26,,,,,,,
2024-10-27,,,,,,,
2024-10-28,,,,,,,
2024-10-29,,,,,,,
2024-10-30,,,,,,,
2024-10-31,,,,,,,
2024-11-01,190.86546268,79.57838889,33.68002075,19.47171528,0.00583333,17.833375,0.65547726
2024-11-02,177.95491795,72.11310417,35.24957512,20.58658333,0.005,8.8558525,0.65050553
2024-11-03,185.05160141,80.97604167,48.7052339,20.08108333,0.05666667,25.27365417,0.46631679
2024-11-04,,,,,,,
2024-11-05,,,,,,,
2024-11-06,,,,,,,
2024-11-07,,,,,,,
2024-11-08,,,,,,,
2024-11-09,,,,,,,
2024-11-10,,,,,,,
2024-11-11,,,,,,,
2024-11-12,,,,,,,
2024-11-13,,,,,,,
2024-11-14,,,,,,,
2024-11-15,,,,,,,
2024-11-16,,,,,,,
2024-11-17,,,,,,,
2024-11-18,,,,,,,
2024-11-19,,,,,,,
2024-11-20,,,,,,,
2024-11-21,,,,,,,
2024-11-22,,,,,,,
2024-11-23,,,,,,,
2024-11-24,,,,,,,
2024-11-25,,,,,,,
2024-11-26,,,,,,,
2024-11-27,,,,,,,
2024-11-28,,,,,,,
2024-11-29,,,,,,,
2024-11-30,,,,,,,
2024-12-01,189.91160961,78.61692361,29.58446483,19.42824306,0.00166667,15.38852048,0.42281004
2024-12-02,187.38726951,73.38660417,54.1496256,20.34001389,0.0025,14.46474043,0.64609507
2024-12-03,186.0667092,73.59888194,47.10298048,21.34415972,0.005,20.59841217,0.64470755
