Fecha,CO,DViento,HAire2,O3,PLiquida,PM10,PM2.5,RGlobal,TAire2,VViento
2012-02-18,,192.62089188,68.20800208,,,65.45833333,,199.73021167,20.21524417,1.8189881
2012-02-19,,206.28676225,56.91680042,,,48.54166667,,210.56179863,20.08243625,2.32955796
2012-02-20,,250.3804,67.38767909,,1.224,53.29166667,,104.29016,15.78419545,2.01161345
2012-02-21,,,,,,63.79166667,,,,
2012-02-22,,,,,,57.29166667,,,,
2012-02-23,,,,,,61.0,,,,
2012-02-24,,,,,,59.40909091,,,,
2012-02-25,,,,,,62.41666667,,,,
2012-02-26,,,,,,58.41666667,,,,
2012-02-27,,,,,,,,,,
2012-02-28,,,,,,,,,,
2012-02-29,,,,,,80.375,,,,
2012-03-01,5.01566792,,,11.4273513,,,22.16666667,,,
2012-03-02,5.85681671,,,22.01115674,,,29.70833333,,,
2012-03-03,,,,,,,,,,
2012-03-04,,,,,,,,,,
2012-03-05,,,,,,,,,,
2012-03-06,,,,,,,,,,
2012-03-07,,,,,,,,,,
2012-03-08,,,,,,,,,,
2012-03-09,,,,,,,,,,
2012-03-10,,,,,,,,,,
2012-03-11,,,,,,,,,,
2012-03-12,,,,,,,,,,
2012-03-13,,,,,,,,,,
2012-03-14,,,,,,,,,,
2012-03-15,,,,,,,,,,
2012-03-16,,,,,,,,,,
2012-03-17,,,,,,,,,,
2012-03-18,,,,,,,,,,
2012-03-19,,,,,,,,,,
2012-03-20,,,,,,,,,,
2012-03-21,,,,,,,,,,
2012-03-22,,,,,,,,,,
2012-03-23,,,,,,,,,,
2012-03-24,,,,,,,,,,
2012-03-25,,,,,,,,,,
2012-03-26,,,,,,,,,,
2012-03-27,,,,,,,,,,
2012-03-28,,,,,,,,,,
2012-03-29,,,,,,,,,,
2012-03-30,,,,,,,,,,
2012-03-31,,,,,,,,,,
2012-04-01,4.91131933,,,14.48018161,,,21.66666667,,,
2012-04-02,5.79880379,,,25.5195603,,,28.33333333,,,
2012-04-03,,,,,,,,,,
2012-04-04,,,,,,,,,,
2012-04-05,,,,,,,,,,
2012-04-06,,,,,,,,,,
2012-04-07,,,,,,,,,,
2012-04-08,,,,,,,,,,
2012-04-09,,,,,,,,,,
2012-04-10,,,,,,,,,,
2012-04-11,,,,,,,,,,
2012-04-12,,,,,,,,,,
2012-04-13,,,,,,,,,,
2012-04-14,,,,,,,,,,
2012-04-15,,,,,,,,,,
2012-04-16,,,,,,,,,,
2012-04-17,,,,,,,,,,
2012-04-18,,,,,,,,,,
2012-04-19,,,,,,,,,,
2012-04-20,,,,,,,,,,
2012-04-21,,,,,,,,,,
2012-04-22,,,,,,,,,,
2012-04-23,,,,,,,,,,
2012-04-24,,,,,,,,,,
2012-04-25,,,,,,,,,,
2012-04-26,,,,,,,,,,
2012-04-27,,,,,,,,,,
2012-04-28,,,,,,,,,,
2012-04-29,,,,,,,,,,
2012-04-30,,,,,,,,,,
2012-05-01,5.039274,,,12.23789322,,,21.16666667,,,
2012-05-02,5.66793,,,22.66327757,,,20.30434783,,,
2012-05-03,,,,,,,,,,
2012-05-04,,,,,,,,,,
2012-05-05,,,,,,,,,,
2012-05-06,,,,,,,,,,
2012-05-07,,,,,,,,,,
2012-05-08,,,,,,,,,,
2012-05-09,,,,,,,,,,
2012-05-10,,,,,,,,,,
2012-05-11,,,,,,,,,,
2012-05-12,,,,,,,,,,
2012-05-13,,,,,,,,,,
2012-05-14,,,,,,,,,,
2012-05-15,,,,,,,,,,
2012-05-16,,,,,,,,,,
2012-05-17,,,,,,,,,,
2012-05-18,,,,,,,,,,
2012-05-19,,,,,,,,,,
2012-05-20,,,,,,,,,,
2012-05-21,,,,,,,,,,
2012-05-22,,,,,,,,,,
2012-05-23,,,,,,,,,,
2012-05-24,,,,,,,,,,
2012-05-25,,,,,,,,,,
2012-05-26,,,,,,,,,,
2012-05-27,,,,,,,,,,
2012-05-28,,,,,,,,,,
2012-05-29,,,,,,,,,,
2012-05-30,,,,,,,,,,
2012-05-31,,,,,,,,,,
2012-06-01,5.354593,,,14.87221439,,,26.41666667,,,
2012-06-02,5.92558807,,,23.59036908,,,20.07142857,,,
2012-06-03,,,,,,,,,,
2012-06-04,,,,,,,,,,
2012-06-05,,,,,,,,,,
2012-06-06,,,,,,,,,,
2012-06-07,,,,,,,,,,
2012-06-08,,,,,,,,,,
2012-06-09,,,,,,,,,,
2012-06-10,,,,,,,,,,
2012-06-11,,,,,,,,,,
2012-06-12,,,,,,,,,,
2012-06-13,,,,,,,,,,
2012-06-14,,,,,,,,,,
2012-06-15,,,,,,,,,,
2012-06-16,,,,,,,,,,
2012-06-17,,,,,,,,,,
2012-06-18,,,,,,,,,,
2012-06-19,,,,,,,,,,
2012-06-20,,,,,,,,,,
2012-06-21,,,,,,,,,,
2012-06-22,,,,,,,,,,
2012-06-23,,,,,,,,,,
2012-06-24,,,,,,,,,,
2012-06-25,,,,,,,,,,
2012-06-26,,,,,,,,,,
2012-06-27,,,,,,,,,,
2012-06-28,,,,,,,,,,
2012-06-29,,,,,,,,,,
2012-06-30,,,,,,,,,,
2012-07-01,4.61487592,,,19.73653126,,,23.40909091,,,
2012-07-02,5.79692863,,,19.43722291,,,17.375,,,
2012-07-03,,,,,,,,,,
2012-07-04,,,,,,,,,,
2012-07-05,,,,,,,,,,
2012-07-06,,,,,,,,,,
2012-07-07,,,,,,,,,,
2012-07-08,,,,,,,,,,
2012-07-09,,,,,,,,,,
2012-07-10,,,,,,,,,,
2012-07-11,,,,,,,,,,
2012-07-12,,,,,,,,,,
2012-07-13,,,,,,,,,,
2012-07-14,,,,,,,,,,
2012-07-15,,,,,,,,,,
2012-07-16,,,,,,,,,,
2012-07-17,,,,,,,,,,
2012-07-18,,,,,,,,,,
2012-07-19,,,,,,,,,,
2012-07-20,,,,,,,,,,
2012-07-21,,,,,,,,,,
2012-07-22,,,,,,,,,,
2012-07-23,,,,,,,,,,
2012-07-24,,,,,,,,,,
2012-07-25,,,,,,,,,,
2012-07-26,,,,,,,,,,
2012-07-27,,,,,,,,,,
2012-07-28,,,,,,,,,,
2012-07-29,,,,,,,,,,
2012-07-30,,,,,,,,,,
2012-07-31,,,,,,,,,,
2012-08-01,4.60985683,,,19.97718174,,,20.82608696,,,
2012-08-02,5.98667804,,,10.1769853,,,23.54166667,,,
2012-08-03,,,,,,,,,,
2012-08-04,,,,,,,,,,
2012-08-05,,,,,,,,,,
2012-08-06,,,,,,,,,,
2012-08-07,,,,,,,,,,
2012-08-08,,,,,,,,,,
2012-08-09,,,,,,,,,,
2012-08-10,,,,,,,,,,
2012-08-11,,,,,,,,,,
2012-08-12,,,,,,,,,,
2012-08-13,,,,,,,,,,
2012-08-14,,,,,,,,,,
2012-08-15,,,,,,,,,,
2012-08-16,,,,,,,,,,
2012-08-17,,,,,,,,,,
2012-08-18,,,,,,,,,,
2012-08-19,,,,,,,,,,
2012-08-20,,,,,,,,,,
2012-08-21,,,,,,,,,,
2012-08-22,,,,,,,,,,
2012-08-23,,,,,,,,,,
2012-08-24,,,,,,,,,,
2012-08-25,,,,,,,,,,
2012-08-26,,,,,,,,,,
2012-08-27,,,,,,,,,,
2012-08-28,,,,,,,,,,
2012-08-29,,,,,,,,,,
2012-08-30,,,,,,,,,,
2012-08-31,,,,,,,,,,
2012-09-01,4.35230279,,,21.85076696,,,21.08333333,,,
2012-09-02,6.0181435,,,19.15367374,,,27.33333333,,,
2012-09-03,,,,,,,,,,
2012-09-04,,,,,,,,,,
2012-09-05,,,,,,,,,,
2012-09-06,,,,,,,,,,
2012-09-07,,,,,,,,,,
2012-09-08,,,,,,,,,,
2012-09-09,,,,,,,,,,
2012-09-10,,,,,,,,,,
2012-09-11,,,,,,,,,,
2012-09-12,,,,,,,,,,
2012-09-13,,,,,,,,,,
2012-09-14,,,,,,,,,,
2012-09-15,,,,,,,,,,
2012-09-16,,,,,,,,,,
2012-09-17,,,,,,,,,,
2012-09-18,,,,,,,,,,
2012-09-19,,,,,,,,,,
2012-09-20,,,,,,,,,,
2012-09-21,,,,,,,,,,
2012-09-22,,,,,,,,,,
2012-09-23,,,,,,,,,,
2012-09-24,,,,,,,,,,
2012-09-25,,,,,,,,,,
2012-09-26,,,,,,,,,,
2012-09-27,,,,,,,,,,
2012-09-28,,,,,,,,,,
2012-09-29,,,,,,,,,,
2012-09-30,,,,,,,,,,
2012-10-01,4.80971208,,,25.66977152,,,24.41666667,,,
2012-10-02,5.91585746,,,16.21261922,,,22.95833333,,,
2012-10-03,,,,,,,,,,
2012-10-04,,,,,,,,,,
2012-10-05,,,,,,,,,,
2012-10-06,,,,,,,,,,
2012-10-07,,,,,,,,,,
2012-10-08,,,,,,,,,,
2012-10-09,,,,,,,,,,
2012-10-10,,,,,,,,,,
2012-10-11,,,,,,,,,,
2012-10-12,,,,,,,,,,
2012-10-13,,,,,,,,,,
2012-10-14,,,,,,,,,,
2012-10-15,,,,,,,,,,
2012-10-16,,,,,,,,,,
2012-10-17,,,,,,,,,,
2012-10-18,,,,,,,,,,
2012-10-19,,,,,,,,,,
2012-10-20,,,,,,,,,,
2012-10-21,,,,,,,,,,
2012-10-22,,,,,,,,,,
2012-10-23,,,,,,,,,,
2012-10-24,,,,,,,,,,
2012-10-25,,,,,,,,,,
2012-10-26,,,,,,,,,,
2012-10-27,,,,,,,,,,
2012-10-28,,,,,,,,,,
2012-10-29,,,,,,,,,,
2012-10-30,,,,,,,,,,
2012-10-31,,,,,,,,,,
2012-11-01,4.60019058,,,20.60898361,,,22.82608696,,,
2012-11-02,5.95626808,,,23.44463022,,,24.29166667,,,
2012-11-03,,,,,,,,,,
2012-11-04,,,,,,,,,,
2012-11-05,,,,,,,,,,
2012-11-06,,,,,,,,,,
2012-11-07,,,,,,,,,,
2012-11-08,,,,,,,,,,
2012-11-09,,,,,,,,,,
2012-11-10,,,,,,,,,,
2012-11-11,,,,,,,,,,
2012-11-12,,,,,,,,,,
2012-11-13,,,,,,,,,,
2012-11-14,,,,,,,,,,
2012-11-15,,,,,,,,,,
2012-11-16,,,,,,,,,,
2012-11-17,,,,,,,,,,
2012-11-18,,,,,,,,,,
2012-11-19,,,,,,,,,,
2012-11-20,,,,,,,,,,
2012-11-21,,,,,,,,,,
2012-11-22,,,,,,,,,,
2012-11-23,,,,,,,,,,
2012-11-24,,,,,,,,,,
2012-11-25,,,,,,,,,,
2012-11-26,,,,,,,,,,
2012-11-27,,,,,,,,,,
2012-11-28,,,,,,,,,,
2012-11-29,,,,,,,,,,
2012-11-30,,,,,,,,,,
2012-12-01,4.78716104,,,21.81357087,,,25.08695652,,,
2012-12-02,5.90645167,,,22.64759317,,,21.33333333,,,
