Fecha,DViento,HAire10,HAire2,P,PLiquida,PM10,PST,RGlobal,TAire10,TAire2,TMPR_AIR_10CM,VViento
2013-11-07,213.92515475,75.01939292,,,2.5,31.66666782,,155.05787671,19.91395208,,,1.62130709
2013-11-08,279.33066167,76.22602375,,,2.5,26.90909186,,156.45011238,20.56229708,,,1.73165988
2013-11-09,250.98496957,73.5325625,,,,29.54166778,,200.33900525,21.18963625,,,2.49660618
2013-11-10,234.9563475,73.97348458,,,,35.46666838,,183.95255075,21.09672458,,,2.01346675
2013-11-11,267.19771733,67.49458333,,,,27.52174023,,208.43923879,22.90728583,,,2.42791978
2013-11-12,219.16486113,69.71820417,,,2.0,30.47826199,,204.13450546,22.74420208,,,2.59797625
2013-11-13,200.77345625,68.59868542,,,,40.05000186,,228.54872546,22.5943175,,,2.87791067
2013-11-14,231.98751333,67.82135375,,,,23.88888976,,230.29479358,22.39675292,,,2.2345845
2013-11-15,267.9360875,71.55203042,,,3.25,31.73684356,,205.24062583,22.40207167,,,2.18191823
2013-11-16,251.78518421,70.09454958,,,,31.68181896,,175.94224758,22.82522625,,,2.48465191
2013-11-17,224.66559292,69.537345,,,1.5,33.58333445,,202.92893463,22.9249475,,,2.80638309
2013-11-18,177.43254375,72.65927583,,,,58.45833659,,193.8842535,21.55971625,,,2.34953291
2013-11-19,151.82166375,71.17827625,,,17.5,37.22727429,,207.20567363,20.97686958,,,2.58810967
2013-11-20,262.26744583,75.1898325,,,11.0,24.73913149,,178.88020825,20.7275125,,,1.84770183
2013-11-21,260.88427083,70.65677083,,,,34.22727446,,230.23703213,21.65700083,,,2.64176264
2013-11-22,277.63062917,68.66853583,,,,48.16666953,,214.88252358,21.42947333,,,2.1315859
2013-11-23,248.21345617,73.20093833,,,,37.26087143,,148.59502158,21.21056708,,,1.74779944
2013-11-24,211.2505925,77.87839708,,,3.0,40.95652331,,106.59340488,19.52739,,,1.881409
2013-11-25,213.87208667,69.46999917,,,,38.45833472,,244.05323325,21.00219833,,,2.18726579
2013-11-26,223.77726125,75.99631958,,,1.625,33.54545576,,207.87673779,20.40153292,,,2.24247817
2013-11-27,206.32211257,67.74290739,,,,44.34782758,,232.90093943,21.76627304,,,2.49248091
2013-11-28,254.86808583,72.71031292,,,,38.31818364,,172.39420213,20.03590833,,,2.178464
2013-11-29,236.82118625,70.03259375,,,,36.083335,,183.41632525,20.96246542,,,2.15354755
2013-11-30,237.255776,79.3843896,,,2.16666667,19.00000191,,109.42688332,19.7813328,,,1.2848895
2013-12-01,270.4856,87.47958,,,,,,4.019444,18.36653,,,
2013-12-02,,,,,,,,,,,,
2013-12-03,,,,,,,,,,,,
2013-12-04,,,,,,,,,,,,
2013-12-05,,,,,,,,,,,,
2013-12-06,,,,,,,,,,,,
2013-12-07,,,,,,,,,,,,
2013-12-08,,,,,,,,,,,,
2013-12-09,,,,,,,,,,,,
2013-12-10,,,,,,,,,,,,
2013-12-11,,,,,,,,,,,,
2013-12-12,,,,,,,,,,,,
2013-12-13,,,,,,,,,,,,
2013-12-14,,,,,,,,,,,,
2013-12-15,,,,,,,,,,,,
2013-12-16,,,,,,,,,,,,
2013-12-17,,,,,,,,,,,,
2013-12-18,,,,,,,,,,,,
2013-12-19,,,,,,,,,,,,
2013-12-20,,,,,,,,,,,,
2013-12-21,,,,,,,,,,,,
2013-12-22,,,,,,,,,,,,
2013-12-23,,,,,,,,,,,,
2013-12-24,,,,,,,,,,,,
2013-12-25,,,,,,,,,,,,
2013-12-26,,,,,,,,,,,,
2013-12-27,,,,,,,,,,,,
2013-12-28,,,,,,,,,,,,
2013-12-29,,,,,,,,,,,,
2013-12-30,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,
2014-01-01,,,,,,,,,,,,
2014-01-02,,,,,,,,,,,,
2014-01-03,,,,,,,,,,,,
2014-01-04,,,,,,,,,,,,
2014-01-05,,,,,,,,,,,,
2014-01-06,,,,,,,,,,,,
2014-01-07,,,,,,,,,,,,
2014-01-08,,,,,,,,,,,,
2014-01-09,,,,,,,,,,,,
2014-01-10,,,,,,,,,,,,
2014-01-11,,,,,,,,,,,,
2014-01-12,,,,,,,,,,,,
2014-01-13,,,,,,,,,,,,
2014-01-14,,,,,,,,,,,,
2014-01-15,,,,,,,,,,,,
2014-01-16,,,,,,,,,,,,
2014-01-17,,,,,,,,,,,,
2014-01-18,,,,,,,,,,,,
2014-01-19,,,,,,,,,,,,
2014-01-20,,,,,,,,,,,,
2014-01-21,,,,,,,,,,,,
2014-01-22,,,,,,,,,,,,
2014-01-23,,,,,,,,,,,,
2014-01-24,,,,,,,,,,,,
2014-01-25,,,,,,,,,,,,
2014-01-26,,,,,,,,,,,,
2014-01-27,,,,,,,,,,,,
2014-01-28,,,,,,,,,,,,
2014-01-29,,,,,,,,,,,,
2014-01-30,,,,,,,,,,,,
2014-01-31,,,,,,,,,,,,
2014-02-01,,,,,,,,,,,,
2014-02-02,,,,,,,,,,,,
2014-02-03,,,,,,,,,,,,
2014-02-04,,,,,,,,,,,,
2014-02-05,,,,,,,,,,,,
2014-02-06,,,,,,,,,,,,
2014-02-07,,,,,,,,,,,,
2014-02-08,,,,,,,,,,,,
2014-02-09,,,,,,,,,,,,
2014-02-10,,,,,,,,,,,,
2014-02-11,,,,,,,,,,,,
2014-02-12,,,,,,,,,,,,
2014-02-13,,,,,,,,,,,,
2014-02-14,,,,,,,,,,,,
2014-02-15,,,,,,,,,,,,
2014-02-16,,,,,,,,,,,,
2014-02-17,,,,,,,,,,,,
2014-02-18,,,,,,,,,,,,
2014-02-19,,,,,,,,,,,,
2014-02-20,,,,,,,,,,,,
2014-02-21,,,,,,,,,,,,
2014-02-22,,,,,,,,,,,,
2014-02-23,,,,,,,,,,,,
2014-02-24,,,,,,,,,,,,
2014-02-25,,,,,,,,,,,,
2014-02-26,,,,,,,,,,,,
2014-02-27,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,
2014-03-01,,,,,,,,,,,,
2014-03-02,,,,,,,,,,,,
2014-03-03,,,,,,,,,,,,
2014-03-04,,,,,,,,,,,,
2014-03-05,,,,,,,,,,,,
2014-03-06,,,,,,,,,,,,
2014-03-07,,,,,,,,,,,,
2014-03-08,,,,,,,,,,,,
2014-03-09,,,,,,,,,,,,
2014-03-10,,,,,,,,,,,,
2014-03-11,,,,,,,,,,,,
2014-03-12,,,,,,,,,,,,
2014-03-13,,,,,,,,,,,,
2014-03-14,,,,,,,,,,,,
2014-03-15,,,,,,,,,,,,
2014-03-16,,,,,,,,,,,,
2014-03-17,,,,,,,,,,,,
2014-03-18,,,,,,,,,,,,
2014-03-19,,,,,,,,,,,,
2014-03-20,,,,,,,,,,,,
2014-03-21,,,,,,,,,,,,
2014-03-22,,,,,,,,,,,,
2014-03-23,,,,,,,,,,,,
2014-03-24,,,,,,,,,,,,
2014-03-25,,,,,,,,,,,,
2014-03-26,,,,,,,,,,,,
2014-03-27,,,,,,,,,,,,
2014-03-28,,,,,,,,,,,,
2014-03-29,,,,,,,,,,,,
2014-03-30,,,,,,,,,,,,
2014-03-31,,,,,,,,,,,,
2014-04-01,,,,,,,,,,,,
2014-04-02,,,,,,,,,,,,
2014-04-03,,,,,,,,,,,,
2014-04-04,,,,,,,,,,,,
2014-04-05,,,,,,,,,,,,
2014-04-06,,,,,,,,,,,,
2014-04-07,,,,,,,,,,,,
2014-04-08,,,,,,,,,,,,
2014-04-09,,,,,,,,,,,,
2014-04-10,,,,,,,,,,,,
2014-04-11,,,,,,,,,,,,
2014-04-12,,,,,,,,,,,,
2014-04-13,,,,,,,,,,,,
2014-04-14,,,,,,,,,,,,
2014-04-15,,,,,,,,,,,,
2014-04-16,,,,,,,,,,,,
2014-04-17,,,,,,,,,,,,
2014-04-18,,,,,,,,,,,,
2014-04-19,,,,,,,,,,,,
2014-04-20,,,,,,,,,,,,
2014-04-21,,,,,,,,,,,,
2014-04-22,,,,,,,,,,,,
2014-04-23,,,,,,,,,,,,
2014-04-24,,,,,,,,,,,,
2014-04-25,,,,,,,,,,,,
2014-04-26,,,,,,,,,,,,
2014-04-27,,,,,,,,,,,,
2014-04-28,,,,,,,,,,,,
2014-04-29,,,,,,,,,,,,
2014-04-30,,,,,,,,,,,,
2014-05-01,,,,,,,,,,,,
2014-05-02,,,,,,,,,,,,
2014-05-03,,,,,,,,,,,,
2014-05-04,,,,,,,,,,,,
2014-05-05,,,,,,,,,,,,
2014-05-06,,,,,,,,,,,,
2014-05-07,,,,,,,,,,,,
2014-05-08,,,,,,,,,,,,
2014-05-09,,,,,,,,,,,,
2014-05-10,,,,,,,,,,,,
2014-05-11,,,,,,,,,,,,
2014-05-12,,,,,,,,,,,,
2014-05-13,,,,,,,,,,,,
2014-05-14,,,,,,,,,,,,
2014-05-15,,,,,,,,,,,,
2014-05-16,,,,,,,,,,,,
2014-05-17,,,,,,,,,,,,
2014-05-18,,,,,,,,,,,,
2014-05-19,,,,,,,,,,,,
2014-05-20,,,,,,,,,,,,
2014-05-21,,,,,,,,,,,,
2014-05-22,,,,,,,,,,,,
2014-05-23,,,,,,,,,,,,
2014-05-24,,,,,,,,,,,,
2014-05-25,,,,,,,,,,,,
2014-05-26,,,,,,,,,,,,
2014-05-27,,,,,,,,,,,,
2014-05-28,,,,,,,,,,,,
2014-05-29,,,,,,,,,,,,
2014-05-30,,,,,,,,,,,,
2014-05-31,,,,,,,,,,,,
2014-06-01,,,,,,,,,,,,
2014-06-02,,,,,,,,,,,,
2014-06-03,,,,,,,,,,,,
2014-06-04,,,,,,,,,,,,
2014-06-05,,,,,,,,,,,,
2014-06-06,,,,,,,,,,,,
2014-06-07,,,,,,,,,,,,
2014-06-08,,,,,,,,,,,,
2014-06-09,,,,,,,,,,,,
2014-06-10,,,,,,,,,,,,
2014-06-11,,,,,,,,,,,,
2014-06-12,,,,,,,,,,,,
2014-06-13,,,,,,,,,,,,
2014-06-14,,,,,,,,,,,,
2014-06-15,,,,,,,,,,,,
2014-06-16,,,,,,,,,,,,
2014-06-17,,,,,,,,,,,,
2014-06-18,,,,,,,,,,,,
2014-06-19,,,,,,,,,,,,
2014-06-20,,,,,,,,,,,,
2014-06-21,,,,,,,,,,,,
2014-06-22,,,,,,,,,,,,
2014-06-23,,,,,,,,,,,,
2014-06-24,,,,,,,,,,,,
2014-06-25,,,,,,,,,,,,
2014-06-26,,,,,,,,,,,,
2014-06-27,,,,,,,,,,,,
2014-06-28,,,,,,,,,,,,
2014-06-29,,,,,,,,,,,,
2014-06-30,,,,,,,,,,,,
2014-07-01,,,,,,,,,,,,
2014-07-02,,,,,,,,,,,,
2014-07-03,,,,,,,,,,,,
2014-07-04,,,,,,,,,,,,
2014-07-05,,,,,,,,,,,,
2014-07-06,,,,,,,,,,,,
2014-07-07,,,,,,,,,,,,
2014-07-08,,,,,,,,,,,,
2014-07-09,,,,,,,,,,,,
2014-07-10,,,,,,,,,,,,
2014-07-11,,,,,,,,,,,,
2014-07-12,,,,,,,,,,,,
2014-07-13,,,,,,,,,,,,
2014-07-14,,,,,,,,,,,,
2014-07-15,,,,,,,,,,,,
2014-07-16,,,,,,,,,,,,
2014-07-17,,,,,,,,,,,,
2014-07-18,,,,,,,,,,,,
2014-07-19,,,,,,,,,,,,
2014-07-20,,,,,,,,,,,,
2014-07-21,,,,,,,,,,,,
2014-07-22,,,,,,,,,,,,
2014-07-23,,,,,,,,,,,,
2014-07-24,,,,,,,,,,,,
2014-07-25,,,,,,,,,,,,
2014-07-26,,,,,,,,,,,,
2014-07-27,,,,,,,,,,,,
2014-07-28,,,,,,,,,,,,
2014-07-29,,,,,,,,,,,,
2014-07-30,,,,,,,,,,,,
2014-07-31,,,,,,,,,,,,
2014-08-01,,,,,,,,,,,,
2014-08-02,,,,,,,,,,,,
2014-08-03,,,,,,,,,,,,
2014-08-04,,,,,,,,,,,,
2014-08-05,,,,,,,,,,,,
2014-08-06,,,,,,,,,,,,
2014-08-07,,,,,,,,,,,,
2014-08-08,,,,,,,,,,,,
2014-08-09,,,,,,,,,,,,
2014-08-10,,,,,,,,,,,,
2014-08-11,,,,,,,,,,,,
2014-08-12,,,,,,,,,,,,
2014-08-13,,,,,,,,,,,,
2014-08-14,,,,,,,,,,,,
2014-08-15,,,,,,,,,,,,
2014-08-16,,,,,,,,,,,,
2014-08-17,,,,,,,,,,,,
2014-08-18,,,,,,,,,,,,
2014-08-19,,,,,,,,,,,,
2014-08-20,,,,,,,,,,,,
2014-08-21,,,,,,,,,,,,
2014-08-22,,,,,,,,,,,,
2014-08-23,,,,,,,,,,,,
2014-08-24,,,,,,,,,,,,
2014-08-25,,,,,,,,,,,,
2014-08-26,,,,,,,,,,,,
2014-08-27,,,,,,,,,,,,
2014-08-28,,,,,,,,,,,,
2014-08-29,,,,,,,,,,,,
2014-08-30,,,,,,,,,,,,
2014-08-31,,,,,,,,,,,,
2014-09-01,,,,,,,,,,,,
2014-09-02,,,,,,,,,,,,
2014-09-03,,,,,,,,,,,,
2014-09-04,,,,,,,,,,,,
2014-09-05,,,,,,,,,,,,
2014-09-06,,,,,,,,,,,,
2014-09-07,,,,,,,,,,,,
2014-09-08,,,,,,,,,,,,
2014-09-09,,,,,,,,,,,,
2014-09-10,,,,,,,,,,,,
2014-09-11,,,,,,,,,,,,
2014-09-12,,,,,,,,,,,,
2014-09-13,,,,,,,,,,,,
2014-09-14,,,,,,,,,,,,
2014-09-15,,,,,,,,,,,,
2014-09-16,,,,,,,,,,,,
2014-09-17,,,,,,,,,,,,
2014-09-18,,,,,,,,,,,,
2014-09-19,,,,,,,,,,,,
2014-09-20,,,,,,,,,,,,
2014-09-21,,,,,,,,,,,,
2014-09-22,,,,,,,,,,,,
2014-09-23,,,,,,,,,,,,
2014-09-24,,,,,,,,,,,,
2014-09-25,,,,,,,,,,,,
2014-09-26,,,,,,,,,,,,
2014-09-27,,,,,,,,,,,,
2014-09-28,,,,,,,,,,,,
2014-09-29,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,
2014-10-01,,,,,,,,,,,,
2014-10-02,,,,,,,,,,,,
2014-10-03,,,,,,,,,,,,
2014-10-04,,,,,,,,,,,,
2014-10-05,,,,,,,,,,,,
2014-10-06,,,,,,,,,,,,
2014-10-07,,,,,,,,,,,,
2014-10-08,,,,,,,,,,,,
2014-10-09,,,,,,,,,,,,
2014-10-10,,,,,,,,,,,,
2014-10-11,,,,,,,,,,,,
2014-10-12,,,,,,,,,,,,
2014-10-13,,,,,,,,,,,,
2014-10-14,,,,,,,,,,,,
2014-10-15,,,,,,,,,,,,
2014-10-16,,,,,,,,,,,,
2014-10-17,,,,,,,,,,,,
2014-10-18,,,,,,,,,,,,
2014-10-19,,,,,,,,,,,,
2014-10-20,,,,,,,,,,,,
2014-10-21,,,,,,,,,,,,
2014-10-22,,,,,,,,,,,,
2014-10-23,,,,,,,,,,,,
2014-10-24,,,,,,,,,,,,
2014-10-25,,,,,,,,,,,,
2014-10-26,,,,,,,,,,,,
2014-10-27,,,,,,,,,,,,
2014-10-28,,,,,,,,,,,,
2014-10-29,,,,,,,,,,,,
2014-10-30,,,,,,,,,,,,
2014-10-31,,,,,,,,,,,,
2014-11-01,,,,,,,,,,,,
2014-11-02,,,,,,,,,,,,
2014-11-03,,,,,,,,,,,,
2014-11-04,,,,,,,,,,,,
2014-11-05,,,,,,,,,,,,
2014-11-06,,,,,,,,,,,,
2014-11-07,,,,,,,,,,,,
2014-11-08,,,,,,,,,,,,
2014-11-09,,,,,,,,,,,,
2014-11-10,,,,,,,,,,,,
2014-11-11,,,,,,,,,,,,
2014-11-12,,,,,,,,,,,,
2014-11-13,,,,,,,,,,,,
2014-11-14,,,,,,,,,,,,
2014-11-15,,,,,,,,,,,,
2014-11-16,,,,,,,,,,,,
2014-11-17,,,,,,,,,,,,
2014-11-18,,,,,,,,,,,,
2014-11-19,,,,,,,,,,,,
2014-11-20,,,,,,,,,,,,
2014-11-21,,,,,,,,,,,,
2014-11-22,,,,,,,,,,,,
2014-11-23,,,,,,,,,,,,
2014-11-24,,,,,,,,,,,,
2014-11-25,,,,,,,,,,,,
2014-11-26,,,,,,,,,,,,
2014-11-27,,,,,,,,,,,,
2014-11-28,,,,,,,,,,,,
2014-11-29,,,,,,,,,,,,
2014-11-30,,,,,,,,,,,,
2014-12-01,,,,,,,,,,,,
2014-12-02,,,,,,,,,,,,
2014-12-03,,,,,,,,,,,,
2014-12-04,,,,,,,,,,,,
2014-12-05,,,,,,,,,,,,
2014-12-06,,,,,,,,,,,,
2014-12-07,,,,,,,,,,,,
2014-12-08,,,,,,,,,,,,
2014-12-09,,,,,,,,,,,,
2014-12-10,,,,,,,,,,,,
2014-12-11,,,,,,,,,,,,
2014-12-12,,,,,,,,,,,,
2014-12-13,,,,,,,,,,,,
2014-12-14,,,,,,,,,,,,
2014-12-15,,,,,,,,,,,,
2014-12-16,,,,,,,,,,,,
2014-12-17,,,,,,,,,,,,
2014-12-18,,,,,,,,,,,,
2014-12-19,,,,,,,,,,,,
2014-12-20,,,,,,,,,,,,
2014-12-21,,,,,,,,,,,,
2014-12-22,,,,,,,,,,,,
2014-12-23,,,,,,,,,,,,
2014-12-24,,,,,,,,,,,,
2014-12-25,,,,,,,,,,,,
2014-12-26,,,,,,,,,,,,
2014-12-27,,,,,,,,,,,,
2014-12-28,,,,,,,,,,,,
2014-12-29,,,,,,,,,,,,
2014-12-30,,,,,,,,,,,,
2014-12-31,,,,,,,,,,,,
2015-01-01,,,,,,,,,,,,
2015-01-02,,,,,,,,,,,,
2015-01-03,,,,,,,,,,,,
2015-01-04,,,,,,,,,,,,
2015-01-05,,,,,,,,,,,,
2015-01-06,,,,,,,,,,,,
2015-01-07,,,,,,,,,,,,
2015-01-08,,,,,,,,,,,,
2015-01-09,,,,,,,,,,,,
2015-01-10,,,,,,,,,,,,
2015-01-11,,,,,,,,,,,,
2015-01-12,,,,,,,,,,,,
2015-01-13,,,,,,,,,,,,
2015-01-14,,,,,,,,,,,,
2015-01-15,,,,,,,,,,,,
2015-01-16,,,,,,,,,,,,
2015-01-17,,,,,,,,,,,,
2015-01-18,,,,,,,,,,,,
2015-01-19,,,,,,,,,,,,
2015-01-20,,,,,,,,,,,,
2015-01-21,,,,,,,,,,,,
2015-01-22,,,,,,,,,,,,
2015-01-23,,,,,,,,,,,,
2015-01-24,,,,,,,,,,,,
2015-01-25,,,,,,,,,,,,
2015-01-26,,,,,,,,,,,,
2015-01-27,,,,,,,,,,,,
2015-01-28,,,,,,,,,,,,
2015-01-29,,,,,,,,,,,,
2015-01-30,,,,,,,,,,,,
2015-01-31,,,,,,,,,,,,
2015-02-01,,,,,,,,,,,,
2015-02-02,,,,,,,,,,,,
2015-02-03,,,,,,,,,,,,
2015-02-04,,,,,,,,,,,,
2015-02-05,,,,,,,,,,,,
2015-02-06,,,,,,,,,,,,
2015-02-07,,,,,,,,,,,,
2015-02-08,,,,,,,,,,,,
2015-02-09,,,,,,,,,,,,
2015-02-10,,,,,,,,,,,,
2015-02-11,,,,,,,,,,,,
2015-02-12,,,,,,,,,,,,
2015-02-13,,,,,,,,,,,,
2015-02-14,,,,,,,,,,,,
2015-02-15,,,,,,,,,,,,
2015-02-16,,,,,,,,,,,,
2015-02-17,,,,,,,,,,,,
2015-02-18,,,,,,,,,,,,
2015-02-19,,,,,,,,,,,,
2015-02-20,,,,,,,,,,,,
2015-02-21,,,,,,,,,,,,
2015-02-22,,,,,,,,,,,,
2015-02-23,,,,,,,,,,,,
2015-02-24,,,,,,,,,,,,
2015-02-25,,,,,,,,,,,,
2015-02-26,,,,,,,,,,,,
2015-02-27,,,,,,,,,,,,
2015-02-28,,,,,,,,,,,,
2015-03-01,,,,,,,,,,,,
2015-03-02,,,,,,,,,,,,
2015-03-03,,,,,,,,,,,,
2015-03-04,,,,,,,,,,,,
2015-03-05,,,,,,,,,,,,
2015-03-06,,,,,,,,,,,,
2015-03-07,,,,,,,,,,,,
2015-03-08,,,,,,,,,,,,
2015-03-09,,,,,,,,,,,,
2015-03-10,,,,,,,,,,,,
2015-03-11,,,,,,,,,,,,
2015-03-12,,,,,,,,,,,,
2015-03-13,,,,,,,,,,,,
2015-03-14,,,,,,,,,,,,
2015-03-15,,,,,,,,,,,,
2015-03-16,,,,,,,,,,,,
2015-03-17,,,,,,,,,,,,
2015-03-18,,,,,,,,,,,,
2015-03-19,,,,,,,,,,,,
2015-03-20,,,,,,,,,,,,
2015-03-21,,,,,,,,,,,,
2015-03-22,,,,,,,,,,,,
2015-03-23,,,,,,,,,,,,
2015-03-24,,,,,,,,,,,,
2015-03-25,,,,,,,,,,,,
2015-03-26,,,,,,,,,,,,
2015-03-27,,,,,,,,,,,,
2015-03-28,,,,,,,,,,,,
2015-03-29,,,,,,,,,,,,
2015-03-30,,,,,,,,,,,,
2015-03-31,,,,,,,,,,,,
2015-04-01,,,,,,,,,,,,
2015-04-02,,,,,,,,,,,,
2015-04-03,,,,,,,,,,,,
2015-04-04,,,,,,,,,,,,
2015-04-05,,,,,,,,,,,,
2015-04-06,,,,,,,,,,,,
2015-04-07,,,,,,,,,,,,
2015-04-08,,,,,,,,,,,,
2015-04-09,,,,,,,,,,,,
2015-04-10,,,,,,,,,,,,
2015-04-11,,,,,,,,,,,,
2015-04-12,,,,,,,,,,,,
2015-04-13,,,,,,,,,,,,
2015-04-14,,,,,,,,,,,,
2015-04-15,,,,,,,,,,,,
2015-04-16,,,,,,,,,,,,
2015-04-17,,,,,,,,,,,,
2015-04-18,,,,,,,,,,,,
2015-04-19,,,,,,,,,,,,
2015-04-20,,,,,,,,,,,,
2015-04-21,,,,,,,,,,,,
2015-04-22,,,,,,,,,,,,
2015-04-23,,,,,,,,,,,,
2015-04-24,,,,,,,,,,,,
2015-04-25,,,,,,,,,,,,
2015-04-26,,,,,,,,,,,,
2015-04-27,,,,,,,,,,,,
2015-04-28,,,,,,,,,,,,
2015-04-29,,,,,,,,,,,,
2015-04-30,,,,,,,,,,,,
2015-05-01,,,,,,,,,,,,
2015-05-02,,,,,,,,,,,,
2015-05-03,,,,,,,,,,,,
2015-05-04,,,,,,,,,,,,
2015-05-05,,,,,,,,,,,,
2015-05-06,,,,,,,,,,,,
2015-05-07,,,,,,,,,,,,
2015-05-08,,,,,,,,,,,,
2015-05-09,,,,,,,,,,,,
2015-05-10,,,,,,,,,,,,
2015-05-11,,,,,,,,,,,,
2015-05-12,,,,,,,,,,,,
2015-05-13,,,,,,,,,,,,
2015-05-14,,,,,,,,,,,,
2015-05-15,,,,,,,,,,,,
2015-05-16,,,,,,,,,,,,
2015-05-17,,,,,,,,,,,,
2015-05-18,,,,,,,,,,,,
2015-05-19,,,,,,,,,,,,
2015-05-20,,,,,,,,,,,,
2015-05-21,,,,,,,,,,,,
2015-05-22,,,,,,,,,,,,
2015-05-23,,,,,,,,,,,,
2015-05-24,,,,,,,,,,,,
2015-05-25,,,,,,,,,,,,
2015-05-26,,,,,,,,,,,,
2015-05-27,,,,,,,,,,,,
2015-05-28,,,,,,,,,,,,
2015-05-29,,,,,,,,,,,,
2015-05-30,,,,,,,,,,,,
2015-05-31,,,,,,,,,,,,
2015-06-01,,,,,,,,,,,,
2015-06-02,,,,,,,,,,,,
2015-06-03,,,,,,,,,,,,
2015-06-04,,,,,,,,,,,,
2015-06-05,,,,,,,,,,,,
2015-06-06,,,,,,,,,,,,
2015-06-07,,,,,,,,,,,,
2015-06-08,,,,,,,,,,,,
2015-06-09,,,,,,,,,,,,
2015-06-10,,,,,,,,,,,,
2015-06-11,,,,,,,,,,,,
2015-06-12,,,,,,,,,,,,
2015-06-13,,,,,,,,,,,,
2015-06-14,,,,,,,,,,,,
2015-06-15,,,,,,,,,,,,
2015-06-16,,,,,,,,,,,,
2015-06-17,,,,,,,,,,,,
2015-06-18,,,,,,,,,,,,
2015-06-19,,,,,,,,,,,,
2015-06-20,,,,,,,,,,,,
2015-06-21,,,,,,,,,,,,
2015-06-22,,,,,,,,,,,,
2015-06-23,,,,,,,,,,,,
2015-06-24,,,,,,,,,,,,
2015-06-25,,,,,,,,,,,,
2015-06-26,,,,,,,,,,,,
2015-06-27,,,,,,,,,,,,
2015-06-28,,,,,,,,,,,,
2015-06-29,,,,,,,,,,,,
2015-06-30,,,,,,,,,,,,
2015-07-01,,,,,,,,,,,,
2015-07-02,,,,,,,,,,,,
2015-07-03,,,,,,,,,,,,
2015-07-04,,,,,,,,,,,,
2015-07-05,,,,,,,,,,,,
2015-07-06,,,,,,,,,,,,
2015-07-07,,,,,,,,,,,,
2015-07-08,,,,,,,,,,,,
2015-07-09,,,,,,,,,,,,
2015-07-10,,,,,,,,,,,,
2015-07-11,,,,,,,,,,,,
2015-07-12,,,,,,,,,,,,
2015-07-13,,,,,,,,,,,,
2015-07-14,,,,,,,,,,,,
2015-07-15,,,,,,,,,,,,
2015-07-16,,,,,,,,,,,,
2015-07-17,,,,,,,,,,,,
2015-07-18,,,,,,,,,,,,
2015-07-19,,,,,,,,,,,,
2015-07-20,,,,,,,,,,,,
2015-07-21,,,,,,,,,,,,
2015-07-22,,,,,,,,,,,,
2015-07-23,,,,,,,,,,,,
2015-07-24,,,,,,,,,,,,
2015-07-25,,,,,,,,,,,,
2015-07-26,,,,,,,,,,,,
2015-07-27,,,,,,,,,,,,
2015-07-28,,,,,,,,,,,,
2015-07-29,,,,,,,,,,,,
2015-07-30,,,,,,,,,,,,
2015-07-31,,,,,,,,,,,,
2015-08-01,,,,,,,,,,,,
2015-08-02,,,,,,,,,,,,
2015-08-03,,,,,,,,,,,,
2015-08-04,,,,,,,,,,,,
2015-08-05,,,,,,,,,,,,
2015-08-06,,,,,,,,,,,,
2015-08-07,,,,,,,,,,,,
2015-08-08,,,,,,,,,,,,
2015-08-09,,,,,,,,,,,,
2015-08-10,,,,,,,,,,,,
2015-08-11,,,,,,,,,,,,
2015-08-12,,,,,,,,,,,,
2015-08-13,,,,,,,,,,,,
2015-08-14,,,,,,,,,,,,
2015-08-15,,,,,,,,,,,,
2015-08-16,,,,,,,,,,,,
2015-08-17,,,,,,,,,,,,
2015-08-18,,,,,,,,,,,,
2015-08-19,,,,,,,,,,,,
2015-08-20,,,,,,,,,,,,
2015-08-21,,,,,,,,,,,,
2015-08-22,,,,,,,,,,,,
2015-08-23,,,,,,,,,,,,
2015-08-24,,,,,,,,,,,,
2015-08-25,,,,,,,,,,,,
2015-08-26,,,,,,,,,,,,
2015-08-27,,,,,,,,,,,,
2015-08-28,,,,,,,,,,,,
2015-08-29,,,,,,,,,,,,
2015-08-30,,,,,,,,,,,,
2015-08-31,,,,,,,,,,,,
2015-09-01,,,,,,,,,,,,
2015-09-02,,,,,,,,,,,,
2015-09-03,,,,,,,,,,,,
2015-09-04,,,,,,,,,,,,
2015-09-05,,,,,,,,,,,,
2015-09-06,,,,,,,,,,,,
2015-09-07,,,,,,,,,,,,
2015-09-08,,,,,,,,,,,,
2015-09-09,,,,,,,,,,,,
2015-09-10,,,,,,,,,,,,
2015-09-11,,,,,,,,,,,,
2015-09-12,,,,,,,,,,,,
2015-09-13,,,,,,,,,,,,
2015-09-14,,,,,,,,,,,,
2015-09-15,,,,,,,,,,,,
2015-09-16,,,,,,,,,,,,
2015-09-17,,,,,,,,,,,,
2015-09-18,,,,,,,,,,,,
2015-09-19,,,,,,,,,,,,
2015-09-20,,,,,,,,,,,,
2015-09-21,,,,,,,,,,,,
2015-09-22,,,,,,,,,,,,
2015-09-23,,,,,,,,,,,,
2015-09-24,,,,,,,,,,,,
2015-09-25,,,,,,,,,,,,
2015-09-26,,,,,,,,,,,,
2015-09-27,,,,,,,,,,,,
2015-09-28,,,,,,,,,,,,
2015-09-29,,,,,,,,,,,,
2015-09-30,,,,,,,,,,,,
