Fecha,DViento,HAire10,O3,P,PLiquida,TMPR_AIR_10CM,VViento
2020-10-23,178.125,80.21588075,16.43944702,20.66080291,0.08083333,20.66080291,1.30916667
2020-10-24,165.5,89.46984722,9.66256906,19.58565278,0.11375,19.58565278,0.67416667
2020-10-25,191.33333333,89.88343385,13.81534832,18.55701448,0.19625,18.55701448,1.19625
2020-10-26,182.625,84.98371863,11.94332775,20.47096815,0.0075,20.47096815,1.02166667
2020-10-27,169.0,85.00454167,18.55315622,20.19886806,0.07041667,20.19886806,1.03083333
2020-10-28,163.95833333,84.94935099,20.27341055,19.8872308,0.03041667,19.8872308,1.07041667
2020-10-29,186.95833333,86.76240443,26.27368609,19.45907697,0.14958333,19.45907697,1.02041667
2020-10-30,154.22727273,88.05355549,20.88651772,19.74827951,0.05583333,19.74827951,1.04136364
2020-10-31,205.54166667,89.58566613,22.72583925,19.37535417,0.26,19.37535417,0.88541667
2020-11-01,172.29166667,84.14345763,19.57038099,19.55869162,0.08916667,19.55869162,0.9525
2020-11-02,179.54166667,77.83905897,18.57305999,21.3239202,0.00041667,21.3239202,0.89375
2020-11-03,178.26086957,87.03635723,24.97389889,20.25980273,0.25375,20.25980273,1.46086957
2020-11-04,146.5,91.20796924,13.2349402,20.08477083,0.1025,20.08477083,1.07458333
2020-11-05,187.66666667,85.99085181,28.93865861,20.17836146,0.04083333,20.17836146,0.72833333
2020-11-06,178.0,88.565494,17.49399136,19.74629167,0.15958333,19.74629167,0.78652174
2020-11-07,184.16666667,84.16214607,35.14330321,19.9504581,0.16291667,19.9504581,1.06125
2020-11-08,187.95833333,89.69029861,24.61420934,19.45233333,0.08125,19.45233333,0.93583333
2020-11-09,156.375,89.37336526,19.39764471,19.15193299,0.10708333,19.15193299,0.85833333
2020-11-10,187.95833333,86.26063194,26.08566656,19.86138889,0.11583333,19.86138889,0.90833333
2020-11-11,192.08333333,91.37096528,18.8755262,19.02804167,0.10041667,19.02804167,0.63041667
2020-11-12,174.91666667,89.23302778,14.72274694,19.44604861,0.0525,19.44604861,0.88916667
2020-11-13,138.70833333,87.51226577,13.29216353,19.43764313,0.3275,19.43764313,0.98541667
2020-11-14,188.20833333,82.74608392,16.63564132,19.31001483,0.165,19.31001483,1.01125
2020-11-15,180.41666667,81.24917232,19.16981764,20.11135287,0.115,20.11135287,1.12083333
2020-11-16,193.86956522,88.21172232,27.82689094,19.66184135,0.07541667,19.66184135,0.98652174
2020-11-17,192.69565217,92.14255235,32.40475783,18.15555758,0.35375,18.15555758,1.08347826
2020-11-18,172.73913043,90.71540815,16.46877999,19.36009953,0.08125,19.36009953,0.85043478
2020-11-19,233.52173913,85.00291134,,20.34209146,0.00208333,20.34209146,0.7773913
2020-11-20,146.875,87.45358355,,19.45817242,0.08458333,19.45817242,0.98333333
2020-11-21,144.27272727,85.67298211,,19.49951318,0.04333333,19.49951318,1.26863636
2020-11-22,199.0,83.65044394,,20.45844407,0.04958333,20.45844407,1.18863636
2020-11-23,192.25,79.48753343,39.72179894,21.06191961,0.0,21.06191961,1.16291667
2020-11-24,187.86956522,82.03609456,30.10764962,20.95196455,0.00666667,20.95196455,1.09956522
2020-11-25,179.17391304,81.04423133,32.05324305,21.1653621,0.0,21.1653621,1.00173913
2020-11-26,169.13043478,85.20985976,28.36642525,20.45953899,0.0325,20.45953899,1.07565217
2020-11-27,165.75,85.79879261,19.84014815,19.79112406,0.20583333,19.79112406,1.04083333
2020-11-28,164.47619048,89.18728916,28.7669886,18.73019678,0.11208333,18.73019678,0.94190476
2020-11-29,185.70833333,82.74899306,31.11314539,20.42496528,0.00625,20.42496528,0.96916667
2020-11-30,156.58333333,90.77288194,17.92725376,19.72431944,0.14,19.72431944,1.00458333
2020-12-01,174.47826087,87.62118032,28.19475524,19.85555758,0.07083333,19.85555758,0.9973913
2020-12-02,154.08333333,89.56927083,12.33571634,19.18579861,0.17333333,19.18579861,1.02041667
2020-12-03,196.72727273,87.01572277,20.97495379,19.46425829,0.06625,19.46425829,0.99045455
2020-12-04,189.73333333,88.38509006,22.81576163,19.15788626,0.0,19.15788626,0.96266667
2020-12-05,160.625,79.15097601,21.38517823,20.97734926,0.0,20.97734926,1.01791667
2020-12-06,169.08695652,77.29292781,23.05282974,21.0567964,0.04916667,21.0567964,1.19043478
2020-12-07,166.54166667,81.88934146,24.23817027,20.74873081,0.0,20.74873081,1.06625
2020-12-08,183.61904762,82.37152631,21.71216872,20.70308736,0.01166667,20.70308736,1.27238095
2020-12-09,149.19047619,86.49406025,14.98433933,19.77480904,0.0225,19.77480904,1.04
2020-12-10,157.60869565,77.31147723,24.4507141,20.67285417,0.00083333,20.67285417,1.15086957
2020-12-11,161.86956522,78.28433677,24.1237236,20.85556455,0.0,20.85556455,1.27043478
2020-12-12,,,,,,,
2020-12-13,,,,,,,
2020-12-14,181.69565217,78.23063405,26.02844322,20.60412441,0.0,20.60412441,1.16826087
2020-12-15,190.91666667,84.5185141,25.18644271,20.12504864,0.035,20.12504864,1.0425
2020-12-16,155.41666667,79.10009722,26.53527849,20.37615972,0.0,20.37615972,0.9225
2020-12-17,170.82608696,82.52950126,20.91104201,20.31157797,0.0,20.31157797,0.98695652
2020-12-18,171.54166667,88.43461005,12.58095921,19.90256768,0.05416667,19.90256768,0.88541667
2020-12-19,161.66666667,82.48492406,22.35797494,19.9426326,0.02291667,19.9426326,1.14041667
2020-12-20,188.1,88.81596628,17.04437944,19.20372326,0.06583333,19.20372326,1.126
2020-12-21,182.39130435,79.08333416,19.9382453,20.77333192,0.00125,20.77333192,1.01217391
2020-12-22,184.93333333,82.09349921,14.55761674,20.78559603,0.0,20.78559603,0.85
2020-12-23,180.0,70.95710107,18.20519569,22.79520431,0.0,22.79520431,1.38666667
2020-12-24,185.73684211,83.36305497,31.47283493,20.58785343,0.04375,20.58785343,1.15578947
2020-12-25,172.77777778,89.45786362,24.11554884,18.87132822,0.2475,18.87132822,1.04277778
2020-12-26,161.91666667,86.65548011,21.22985774,18.80149058,0.08958333,18.80149058,1.26208333
2020-12-27,161.16666667,90.16957178,15.6628446,18.35152689,0.18041667,18.35152689,1.01
2020-12-28,171.875,83.22297905,25.1455689,19.69533157,0.04041667,19.69533157,0.63166667
2020-12-29,214.66666667,79.11522569,38.76472291,19.90311458,0.0,19.90311458,1.1725
2020-12-30,182.875,83.63568092,31.5218835,19.68567587,0.0475,19.68567587,1.19208333
2020-12-31,167.82608696,81.30184775,34.46479794,20.2281913,0.00041667,20.2281913,0.87086957
2021-01-01,156.86956522,83.76842107,26.11836561,19.44262466,0.0,19.44262466,0.93695652
2021-01-02,157.84210526,84.54264365,24.58151029,19.80874208,0.01208333,19.80874208,1.11736842
2021-01-03,155.17647059,82.85076807,22.79941211,20.61209769,0.01291667,20.61209769,0.76647059
2021-01-04,163.11111111,75.39082727,35.29791285,20.09890223,0.0,20.09890223,0.89444444
2021-01-05,159.08695652,76.77683964,33.46747693,20.07428796,0.0,20.07428796,1.01434783
2021-01-06,166.58333333,84.27832572,36.91722663,18.51361953,0.27958333,18.51361953,1.14125
2021-01-07,176.72222222,82.62561387,25.61970511,19.79280961,0.0,19.79280961,0.84277778
2021-01-08,215.0952381,89.6667415,14.84536837,19.14789537,0.06541667,19.14789537,0.56380952
2021-01-09,170.88888889,84.13806822,27.76149283,19.7363652,0.02083333,19.7363652,0.69777778
2021-01-10,168.6,78.87679432,29.07762957,20.74567228,0.07333333,20.74567228,1.128
2021-01-11,183.41176471,86.0253341,24.6877822,19.95022914,0.24208333,19.95022914,0.78411765
2021-01-12,140.0,74.69976811,23.03648021,21.37877266,0.00041667,21.37877266,0.81
2021-01-13,193.33333333,73.02115124,33.04238929,21.75292693,0.0,21.75292693,1.49666667
2021-01-14,175.47619048,79.6474174,32.01379094,21.4623389,0.03291667,21.4623389,1.21238095
2021-01-15,181.625,76.81009028,28.10483285,21.1749408,0.00041667,21.1749408,1.13083333
2021-01-16,189.9,75.32452148,38.80559673,20.73466706,0.0,20.73466706,1.528
2021-01-17,120.0,72.4154485,37.07254711,20.56315793,0.0,20.56315793,1.005
2021-01-18,183.0,70.48263406,29.59974808,21.23750096,0.0,21.23750096,1.36785714
2021-01-19,151.39130435,71.60767072,33.26310788,20.4866072,0.0,20.4866072,1.23782609
2021-01-20,176.0,69.90984993,33.23858359,20.39321129,0.0,20.39321129,1.19291667
2021-01-21,209.36363636,77.14799702,30.27114487,21.10815745,0.00083333,21.10815745,0.95454545
2021-01-22,174.91666667,76.65522816,34.37487555,21.36400691,0.00666667,21.36400691,1.05333333
2021-01-23,209.45833333,79.04568169,36.96627521,20.77280973,0.01208333,20.77280973,1.13
2021-01-24,163.26315789,74.44385976,25.52978272,21.73412068,0.02291667,21.73412068,1.00842105
2021-01-25,175.22727273,75.38996192,23.64958739,21.86359391,0.00083333,21.86359391,1.10590909
2021-01-26,164.47368421,76.64012281,23.76403406,20.75779582,0.00833333,20.75779582,1.00315789
2021-01-27,138.13333333,74.80749973,26.15106466,21.12355471,0.0,21.12355471,1.39866667
2021-01-28,225.45454545,76.48224109,25.10469508,21.27005634,0.0,21.27005634,1.16454545
2021-01-29,177.95,71.76646099,33.51652551,20.7882685,0.00083333,20.7882685,0.899
2021-01-30,159.75,68.46357321,36.51666328,21.71994231,0.0025,21.71994231,1.013
2021-01-31,156.86956522,67.2458537,38.74837339,21.49915092,0.0,21.49915092,1.28173913
2021-02-01,166.91856574,68.38894444,32.18403925,21.67963889,0.0,21.67963889,1.23582989
2021-02-02,190.01182912,71.97651389,36.81095473,22.24577083,0.02833333,22.24577083,0.96429912
2021-02-03,185.01980065,76.85195139,26.20828799,21.81182639,0.01166667,21.81182639,0.90312765
2021-02-04,153.25469962,70.00675694,28.17840571,22.36735417,0.00041667,22.36735417,0.90239782
2021-02-05,189.10985775,76.55390972,22.79941211,21.59349306,0.00958333,21.59349306,0.72215649
2021-02-06,170.64033327,73.35997917,41.54200956,21.52890278,0.01208333,21.52890278,0.89976616
2021-02-07,166.36003922,70.3183125,34.1051084,21.90444444,0.0,21.90444444,1.12789873
2021-02-08,167.89151183,76.41252083,23.70681073,21.55686806,0.0,21.55686806,1.00444874
2021-02-09,152.5273443,83.54313889,15.70407384,20.65460417,0.06875,20.65460417,0.79823873
2021-02-10,161.16853782,78.12657639,34.15415697,20.46838889,0.02416667,20.46838889,1.04586386
2021-02-11,164.48545478,76.74527083,32.26578687,20.6799375,0.0,20.6799375,0.86904191
2021-02-12,163.03817508,75.97129861,31.57910684,20.10793056,0.02583333,20.10793056,0.96422678
2021-02-13,183.69080998,81.60635417,22.13725636,20.10736111,0.0225,20.10736111,0.92285597
2021-02-14,189.26179549,84.46001389,21.46692585,20.02221528,0.00208333,20.02221528,0.84330883
2021-02-15,171.92940701,75.7836875,38.82087998,21.14869445,0.0,21.14869445,1.06122543
2021-02-16,170.45170433,71.18854861,37.74287763,21.05688889,0.0,21.05688889,1.04361543
2021-02-17,170.73708446,76.18944444,45.36993087,20.1410625,0.0425,20.1410625,1.08712784
2021-02-18,180.59032409,88.46969444,33.4756517,19.144125,0.26083333,19.144125,0.81276658
2021-02-19,196.4608476,84.08620833,35.19235178,19.33284028,0.11875,19.33284028,0.81739441
2021-02-20,218.84280974,79.44490278,37.73470287,19.65061805,0.10083333,19.65061805,0.97890714
2021-02-21,197.81907332,86.98961806,25.67692844,19.14138195,0.09,19.14138195,0.90842267
2021-02-22,168.64460672,78.8041875,28.03943475,20.53758333,0.0,20.53758333,0.6596376
2021-02-23,219.53880398,80.60410417,28.22745429,20.54602778,0.03333333,20.54602778,0.74519069
2021-02-24,168.97033666,74.87169445,28.55444478,21.90195139,0.0,21.90195139,1.0333138
2021-02-25,165.48527372,76.05420833,29.55176578,22.03490972,0.01375,22.03490972,1.01260496
2021-02-26,194.33189873,77.84908333,27.49990044,21.73965278,0.00625,21.73965278,1.16722899
2021-02-27,166.43709727,79.82300694,22.7585383,20.61054167,0.03708333,20.61054167,0.8314184
2021-02-28,180.01591417,84.4632695,29.79648686,19.99141135,0.14723404,19.99141135,0.91040929
2021-03-01,197.66666667,85.56874306,36.27142041,19.47179167,0.23625,19.47179167,1.1225
2021-03-02,179.375,82.05017361,43.04829837,19.39435417,0.04041667,19.39435417,1.22291667
2021-03-03,211.875,79.05988194,35.29044893,19.80197222,0.00416667,19.80197222,0.95916667
2021-03-04,213.91666667,82.75908333,42.70495836,19.9955,0.06166667,19.9955,0.57833333
2021-03-05,208.75,80.79280225,33.37755455,19.59187567,0.01666667,19.59187567,0.77958333
2021-03-06,192.83333333,81.68590781,26.63337564,20.74737716,0.06791667,20.74737716,0.78416667
2021-03-07,223.125,83.72596457,29.200251,21.02812924,0.15416667,21.02812924,0.7225
2021-03-08,159.25,86.60507992,21.70399396,20.04038147,0.1425,20.04038147,0.82958333
2021-03-09,170.625,83.31204246,21.81026587,20.2423751,0.0125,20.2423751,0.93375
2021-03-10,189.83333333,87.85487347,19.98729387,19.08252915,0.05708333,19.08252915,1.14958333
2021-03-11,175.29166667,86.06183263,19.55118807,19.08706238,0.14625,19.08706238,0.89625
2021-03-12,180.83333333,95.08822917,18.62210856,17.16372222,0.2025,17.16372222,0.87208333
2021-03-13,160.875,86.05999129,26.24916181,19.08293797,0.02166667,19.08293797,0.83291667
2021-03-14,165.66666667,83.29355014,36.70468281,19.51252719,0.00333333,19.51252719,0.95708333
2021-03-15,177.875,85.68843941,37.23604236,19.13614751,0.2775,19.13614751,0.91166667
2021-03-16,169.375,91.35600106,32.91976786,18.3210129,0.16666667,18.3210129,0.96458333
2021-03-17,150.91666667,87.7681629,41.57684116,19.12191749,0.22791667,19.12191749,1.04083333
2021-03-18,165.30434783,91.37815224,34.69369128,17.81768198,0.37875,17.81768198,1.13434783
2021-03-19,191.41666667,87.66620539,27.93316284,18.88615902,0.14291667,18.88615902,1.32375
2021-03-20,146.54166667,88.9075904,27.27918186,18.31647764,0.17208333,18.31647764,0.89791667
2021-03-21,169.08333333,87.25883804,31.74260209,19.22959028,0.10083333,19.22959028,0.93291667
2021-03-22,182.29166667,92.82227469,29.19207624,18.24964027,0.34791667,18.24964027,0.77166667
2021-03-23,167.29166667,87.68985982,22.81576163,18.9807447,0.25625,18.9807447,0.75875
2021-03-24,177.45833333,92.52790645,26.73147279,18.71239001,0.14916667,18.71239001,1.10208333
2021-03-25,141.56521739,82.51609334,29.91963009,20.41890501,0.00166667,20.41890501,0.98217391
2021-03-26,209.21052632,83.87928737,28.84056146,20.27056138,0.03083333,20.27056138,1.19526316
2021-03-27,197.41666667,86.34272246,33.62279742,19.9106509,0.0575,19.9106509,0.93583333
2021-03-28,203.29166667,86.82982863,24.77770459,20.02397163,0.03375,20.02397163,1.09166667
2021-03-29,194.0,79.25287113,22.79265904,21.53829754,0.0,21.53829754,0.6625
2021-03-30,140.5,70.9391436,30.69623251,21.9084475,0.00791667,21.9084475,1.21166667
2021-03-31,188.56521739,72.79974196,32.48650546,22.68684598,0.0,22.68684598,1.16304348
2021-04-01,194.86956522,86.10012319,26.69059897,20.7778116,0.02,20.7778116,0.96130435
2021-04-02,212.25,90.70449306,25.4480351,19.91520139,0.24125,19.91520139,0.77833333
2021-04-03,187.70833333,87.98775,27.5080752,19.88898611,0.04666667,19.88898611,0.88416667
2021-04-04,160.5,81.55020833,30.68805774,20.80519445,0.05916667,20.80519445,0.92458333
2021-04-05,181.83333333,80.65722222,38.97726674,20.76472917,0.24416667,20.76472917,1.01791667
2021-04-06,199.75,82.55145107,40.89833588,20.45778085,0.13458333,20.45778085,0.89541667
2021-04-07,163.08695652,81.75017121,19.6112548,20.9034069,0.00583333,20.9034069,1.31826087
2021-04-08,187.90909091,79.41542172,36.5330128,21.73909678,0.00833333,21.73909678,1.08090909
2021-04-09,203.90909091,88.55742326,31.69817403,19.68862584,0.15875,19.68862584,0.84590909
2021-04-10,197.82608696,86.19287751,30.33654297,20.79700002,0.04166667,20.79700002,0.77043478
2021-04-11,188.0,85.00017452,32.96064167,21.08259531,0.08583333,21.08259531,0.68695652
2021-04-12,164.65217391,75.70464722,20.82929439,21.88893452,0.00083333,21.88893452,1.11434783
2021-04-13,158.125,70.22776389,35.4702937,21.97309028,0.0,21.97309028,1.31125
2021-04-14,150.86956522,76.53371267,26.33090943,21.50381615,0.0,21.50381615,1.11217391
2021-04-15,179.20833333,80.98335606,29.45366863,21.60969508,0.12125,21.60969508,0.92458333
2021-04-16,195.625,85.51513053,28.52174573,20.3458025,0.05166667,20.3458025,0.8875
2021-04-17,153.41666667,73.5828709,31.75895161,22.06636165,0.00583333,22.06636165,1.09125
2021-04-18,193.375,77.72461806,35.09425463,21.14422222,0.00166667,21.14422222,1.43
2021-04-19,159.5,71.93583519,29.77248437,22.1556629,0.00041667,22.1556629,0.96541667
2021-04-20,126.25,76.85367044,26.89496803,21.33191003,0.00208333,21.33191003,1.18083333
2021-04-21,182.52173913,77.52677736,25.66875368,20.42938051,0.00166667,20.42938051,1.31478261
2021-04-22,191.20833333,78.08783333,25.34176319,21.36614583,0.00041667,21.36614583,1.09916667
2021-04-23,197.625,84.91142561,23.99292741,19.85683075,0.02833333,19.85683075,0.7775
2021-04-24,154.625,80.72617361,33.67184599,20.65817361,0.01833333,20.65817361,1.05833333
2021-04-25,158.375,79.85878472,32.16768973,22.03292361,0.02208333,22.03292361,0.87458333
2021-04-26,163.0,87.25462981,35.32314798,20.78382746,0.07041667,20.78382746,1.09608696
2021-04-27,207.52173913,93.27918519,13.24311496,19.10772824,0.07375,19.10772824,0.76043478
2021-04-28,192.04166667,87.68100899,24.2545198,19.43365663,0.25333333,19.43365663,0.9
2021-04-29,170.40909091,91.1248239,29.8951058,18.94898435,0.10833333,18.94898435,0.84090909
2021-04-30,168.69565217,94.75985622,18.60575904,18.39628974,0.1725,18.39628974,0.66608696
2021-05-01,153.11636014,88.39883333,27.40997806,18.65861111,0.02458333,18.65861111,0.80768704
2021-05-02,152.58660486,89.28686806,23.44521833,18.83756944,0.36916667,18.83756944,0.56226818
2021-05-03,158.16819308,87.48197135,35.24957512,18.04393316,0.21375,18.04393316,0.87248592
2021-05-04,147.23202913,87.33249306,36.42674089,18.75206944,0.10958333,18.75206944,0.80185738
2021-05-05,177.05886885,90.27328985,23.978355,19.53158696,0.06304348,19.53158696,0.72730488
2021-05-06,139.08896328,89.07261111,20.06086673,18.96777083,0.25166667,18.96777083,1.01550948
2021-05-07,153.55251555,83.08302083,25.66057892,20.19423611,0.0,20.19423611,0.85014094
2021-05-08,166.96294725,87.57777778,17.28144754,19.57145833,0.11375,19.57145833,0.66908191
2021-05-09,152.87388545,89.01713889,17.57573899,19.72161806,0.06708333,19.72161806,1.06608655
2021-05-10,161.90582073,87.7375942,16.6338642,19.9452971,0.06869565,19.9452971,0.8564289
2021-05-11,150.63828383,75.28328472,10.50456958,22.027125,0.0075,22.027125,1.03467941
2021-05-12,141.31860315,73.37965278,15.96531081,22.57113889,0.04291667,22.57113889,0.93349721
2021-05-13,131.24640982,76.95484327,19.85827479,22.26055387,0.04208333,22.26055387,0.80437349
2021-05-14,136.41707696,78.67828308,18.1152733,22.19648635,0.04125,22.19648635,0.94682179
2021-05-15,144.22041322,82.51970032,24.89961518,21.92631577,0.03434783,21.92631577,0.9803488
2021-05-16,180.92924762,84.51484122,30.61448488,20.1172028,0.23666667,20.1172028,0.86506919
2021-05-17,137.77587295,89.69607319,27.98221142,19.67189973,0.33041667,19.67189973,0.84037647
2021-05-18,183.76277926,94.45144269,12.49103682,18.61606402,0.15916667,18.61606402,0.53622467
2021-05-19,148.08216175,81.58687994,21.41787728,21.11446704,0.01375,21.11446704,0.90315939
2021-05-20,117.7807965,76.17709165,24.82284349,22.65876068,0.00043478,22.65876068,0.91635401
2021-05-21,148.01864317,89.55924633,18.41667323,19.56876893,0.0,19.56876893,0.77878616
2021-05-22,,,27.7882466,,,,
2021-05-23,187.6001644,76.58911765,25.41533605,22.98093187,0.0,22.98093187,0.860202
2021-05-24,163.44911905,79.58528852,21.69581919,21.72035859,0.07333333,21.72035859,0.85056962
2021-05-25,171.80595896,76.10639313,27.48426177,21.96280981,0.07826087,21.96280981,0.81192926
2021-05-26,194.31463134,82.39831781,42.13059245,20.4793526,0.06875,20.4793526,0.78007814
2021-05-27,169.41282775,91.22138473,15.82633985,19.83337627,0.12583333,19.83337627,0.58403941
2021-05-28,178.64842701,88.89176265,18.03352568,19.75590385,0.02333333,19.75590385,0.68682359
2021-05-29,143.87424494,90.37854206,14.52655264,19.24309789,0.08041667,19.24309789,0.64082989
2021-05-30,139.99121287,88.89017034,20.60857581,19.91821295,0.11208333,19.91821295,0.82562927
2021-05-31,167.7906806,87.15824678,27.69751644,20.52863124,0.26956522,20.52863124,0.80452406
2021-06-01,165.57256002,90.43469445,20.6331001,18.91511806,0.50708333,18.91511806,0.70427923
2021-06-02,150.72413901,85.40073611,46.10565948,20.47603472,0.02041667,20.47603472,0.75078096
2021-06-03,172.52124287,81.0895,28.05578428,21.57459028,0.05,21.57459028,0.77022927
2021-06-04,131.42439818,77.10051389,33.00969024,21.66526389,0.0025,21.66526389,0.87909432
2021-06-05,209.15517907,81.72459028,25.63605463,21.42421528,0.00666667,21.42421528,0.6327878
2021-06-06,170.70066375,82.85286111,20.6739739,20.54593056,0.09208333,20.54593056,0.71266518
2021-06-07,166.9376636,88.17102778,24.10737408,19.70903472,0.1625,19.70903472,0.6067947
2021-06-08,171.00374428,92.08794444,24.35261695,18.40420139,0.47166667,18.40420139,0.65580744
2021-06-09,166.46025613,89.62344445,25.61970511,18.85704167,0.1725,18.85704167,0.58677542
2021-06-10,149.99021116,85.88660078,21.56431215,20.49581216,0.01166667,20.49581216,0.67955527
2021-06-11,169.29233237,85.74853182,32.65355494,20.2364155,0.46,20.2364155,0.88050331
2021-06-12,141.43297996,91.29761707,22.82393639,18.65736458,0.2125,18.65736458,1.10012034
2021-06-13,164.36097389,89.4575625,18.58940951,19.07544444,0.07083333,19.07544444,0.85517541
2021-06-14,150.32481535,89.75304167,27.78601712,19.05181945,0.20625,19.05181945,0.86718757
2021-06-15,205.84698072,85.10895904,18.83465238,20.0823291,0.1475,20.0823291,0.70740309
2021-06-16,118.34586654,77.85652083,25.29271462,20.95638194,0.065,20.95638194,0.80756641
2021-06-17,169.27094511,76.73076389,22.65226639,21.42955556,0.06291667,21.42955556,0.84537762
2021-06-18,143.53804029,74.0969375,22.3661497,21.531375,0.04041667,21.531375,0.93423301
2021-06-19,145.61568697,75.29533333,18.95727382,21.38183333,0.04916667,21.38183333,0.83776749
2021-06-20,169.77660357,80.05644445,23.02830545,20.66705556,0.18875,20.66705556,0.79557637
2021-06-21,170.36855545,76.99636806,27.1402109,20.258875,0.00791667,20.258875,0.81357712
2021-06-22,165.57371113,88.4309375,20.42055627,18.92419444,0.06208333,18.92419444,0.54460451
2021-06-23,149.21395879,81.56210417,21.60589681,20.20859028,0.10666667,20.20859028,1.0105224
2021-06-24,142.17608457,85.73219444,39.19798532,19.04788194,0.23125,19.04788194,0.7419403
2021-06-25,167.9191408,82.90940278,27.64704616,19.98365972,0.04916667,19.98365972,0.65390597
2021-06-26,235.7166709,83.74992361,22.33345066,19.69291667,0.0125,19.69291667,0.48176309
2021-06-27,184.21238532,83.07014583,20.2407115,19.63018056,0.05375,19.63018056,0.84499797
2021-06-28,134.51198928,76.74202778,31.24394158,20.84697917,0.18333333,20.84697917,0.62124129
2021-06-29,147.5222783,71.91827778,30.29566915,21.48382639,0.03958333,21.48382639,1.09022225
2021-06-30,147.5113714,71.78761741,31.3910873,21.29284001,0.0,21.29284001,0.96531635
2021-07-01,191.92674512,77.62897222,24.67143268,20.03572222,0.00333333,20.03572222,0.88727995
2021-07-02,169.25756623,76.60199306,38.12709146,21.21588889,0.02958333,21.21588889,0.66769385
2021-07-03,182.26363745,74.60068056,28.75063908,21.38329861,0.00166667,21.38329861,0.82135216
2021-07-04,129.30347687,64.06444444,34.06423458,21.55827083,0.00041667,21.55827083,0.97755927
2021-07-05,140.98652889,71.1079375,30.50821298,21.57069445,0.00625,21.57069445,0.72505744
2021-07-06,122.76748809,69.31159028,26.96036613,21.99213195,0.00208333,21.99213195,0.92693718
2021-07-07,132.54048738,66.68402778,28.06395904,22.85184722,0.00583333,22.85184722,1.04997377
2021-07-08,133.95725972,69.23595833,27.38545377,22.53920139,0.02041667,22.53920139,0.9987803
2021-07-09,136.09721984,76.18396091,28.52992049,21.36842674,0.10913043,21.36842674,0.85959279
2021-07-10,142.06712339,84.71891069,29.16755195,20.22546899,0.03583333,20.22546899,0.63619984
2021-07-11,138.43057791,75.202375,28.51357097,20.82517361,0.08958333,20.82517361,0.9594283
2021-07-12,147.99095171,72.56635953,28.12118238,21.59226039,0.01666667,21.59226039,0.91758736
2021-07-13,145.66921716,68.4886875,29.11032862,21.31065278,0.00791667,21.31065278,1.03125777
2021-07-14,121.43792274,63.33789583,21.8674892,22.20179167,0.00041667,22.20179167,1.03355498
2021-07-15,134.49210919,67.66860417,37.87367383,22.47890278,0.09666667,22.47890278,0.93002729
2021-07-16,151.27025972,77.16881944,29.78065913,20.78293056,0.24166667,20.78293056,0.67713714
2021-07-17,130.98872262,75.40345139,29.9605039,21.06948611,0.17416667,21.06948611,0.89379668
2021-07-18,130.34462535,72.24831732,32.24126259,21.55950008,0.12428571,21.55950008,0.83011541
2021-07-19,131.16854143,63.71481725,25.11286984,22.27093019,0.00875,22.27093019,1.17928172
2021-07-20,130.96432929,61.34216492,24.57878537,22.26889627,0.0075,22.26889627,1.14237137
2021-07-21,132.52281609,55.78386905,26.86829249,24.46094048,0.02642857,24.46094048,1.13641472
2021-07-22,160.48316443,66.43126389,20.45325532,22.19354167,0.00333333,22.19354167,1.07797419
2021-07-23,130.83479987,66.27065972,25.96304513,22.86220139,0.00375,22.86220139,0.93063011
2021-07-24,163.60120897,85.44203472,14.30583406,19.66536111,0.16,19.66536111,0.78900856
2021-07-25,197.7676086,90.48823611,13.27581401,18.27309028,0.19833333,18.27309028,0.68113537
2021-07-26,176.62706608,81.2300625,20.76389629,20.50804167,0.00875,20.50804167,0.80633656
2021-07-27,186.88251725,87.69804167,12.11499776,18.43930556,0.20541667,18.43930556,0.59754447
2021-07-28,151.43911341,76.45347708,17.43676803,20.95167049,0.03294118,20.95167049,0.88757342
2021-07-29,,,22.42857516,,,,
2021-07-30,,,28.15388143,,,,
2021-07-31,,,26.60565253,,,,
2021-08-01,,,22.88933449,,,,
2021-08-02,,,23.50244167,,,,
2021-08-03,,,31.48918445,,,,
2021-08-04,55.73675438,,30.53273726,,0.005,,
2021-08-05,,,38.486781,,,,
2021-08-06,,,39.46917417,,,,
2021-08-07,,,47.944981,,,,
2021-08-08,,,27.48355092,,,,
2021-08-09,,,24.63639798,,,,
2021-08-10,,,21.51597442,,,,
2021-08-11,224.1295461,87.19891304,24.6223841,18.65652174,0.0,18.65652174,0.78226531
2021-08-12,191.56815878,82.98148331,20.64127486,19.83501579,0.18727273,19.83501579,0.66809669
2021-08-13,160.26853491,81.35635069,32.06497206,20.07994097,0.13375,20.07994097,0.66106275
2021-08-14,178.33666105,87.27661111,16.75826275,18.84073611,0.31458333,18.84073611,0.49305738
2021-08-15,156.70682311,81.48009722,30.42646535,19.13141667,0.18833333,19.13141667,0.67493048
2021-08-16,169.33369532,86.69633333,25.40716129,18.29706944,0.11833333,18.29706944,0.87435823
2021-08-17,152.60066212,80.9663125,26.39239786,19.98585417,0.24041667,19.98585417,0.59829207
2021-08-18,201.88568528,82.21654167,29.14764819,20.4139375,0.09625,20.4139375,0.69357291
2021-08-19,154.18895811,80.6266875,27.94951237,19.68914583,0.06041667,19.68914583,0.683212
